,iter_0,iter_1,iter_2
2027-12-01,1087874.9346290978,1085330.6043261471,1128927.6169237485
2028-01-01,1120336.306409939,1075401.3602058059,1139546.7903475498
2028-02-01,1102525.8694294947,1090440.4904859322,1153479.1180171608
2028-03-01,1115335.3054340195,1073727.8562183734,1133515.313105699
2028-04-01,1109095.4132067272,1072853.9254753087,1136751.788871394
2028-05-01,1124316.9139037235,1096962.9130309154,1126233.7162705837
2028-06-01,1098494.6643809003,1082674.2887048451,1130640.052639945
2028-07-01,1073681.472047658,1100521.7021316115,1134366.8265938768
2028-08-01,1102451.6899256203,1074654.7367040187,1137482.6086512494
2028-09-01,1110937.753153404,1067520.2732104266,1132917.3596570313
2028-10-01,1096382.114838407,1046590.3478706724,1142492.530252033
2028-11-01,1104224.963275218,1043972.4053014357,1133291.9032126768
2028-12-01,1108030.17771015,1022785.0066296844,1138074.545460695
2029-01-01,1094503.7956736586,1047310.3680101724,1135145.1395490465
2029-02-01,1112295.7384477472,1033839.5437675868,1144393.2873482788
2029-03-01,1108838.9211124443,1032029.2811139697,1133375.3513979812
2029-04-01,1122068.1118825271,1046235.9991457015,1147804.8362318787
2029-05-01,1121338.7199311156,1027317.982459198,1167261.762313881
2029-06-01,1143741.322289864,1027125.3975842296,1152890.867272909
2029-07-01,1138725.0963626518,1026757.314232342,1142069.7931881833
2029-08-01,1122401.0254928144,1037901.8588336022,1151478.7066610677
2029-09-01,1116161.7840115365,1046684.5592221426,1151784.6661984494
2029-10-01,1138649.1038365574,1040403.1071782975,1136405.3005676833
2029-11-01,1134132.2155663478,1047682.5086117021,1132717.760303127
2029-12-01,1150356.6804494364,1048119.8199272106,1118354.3780665894
2030-01-01,1158638.10959695,1040522.1112511943,1117051.2738497213
2030-02-01,1156644.959386502,1032695.0718660234,1123392.5199930405
2030-03-01,1141242.4882178248,1041256.6008684088,1103724.608174655
2030-04-01,1142299.0460654711,1032429.8398574659,1093849.3185764686
2030-05-01,1158542.6187701873,1038940.5156831066,1087235.109501379
2030-06-01,1139260.1962099075,1035300.9358196496,1089784.713588665
2030-07-01,1147169.8753411777,1046054.7919472927,1094949.94873742
2030-08-01,1149806.721349991,1050139.883003382,1084598.4556905061
2030-09-01,1151575.7271012433,1040840.0760162104,1085698.5563928538
2030-10-01,1152702.532089197,1058913.6024655155,1090912.2810146445
2030-11-01,1153160.6608216339,1057536.4870453456,1063284.7144523812
2030-12-01,1187208.1978243366,1076187.2617043816,1061805.4849367149
2031-01-01,1169184.0153249064,1072416.6505841825,1086570.359070629
2031-02-01,1191981.9181996747,1064218.8705249806,1077137.4394763296
2031-03-01,1186649.029159308,1069606.7403768694,1082261.4068218612
2031-04-01,1194904.615428156,1074681.47446729,1073052.8133355242
2031-05-01,1204351.5421027923,1097855.0998955076,1067070.0567468123
2031-06-01,1207907.3731711041,1084814.5587697425,1086516.3182608176
2031-07-01,1194353.1883249201,1070692.0906801654,1070466.6145513153
2031-08-01,1224653.108185477,1055287.067090988,1073956.2707651467
2031-09-01,1239578.3353003694,1068283.9213295928,1099244.3135683632
2031-10-01,1255852.3463742712,1080284.5090247078,1093294.0764206618
2031-11-01,1235031.8014297334,1092800.2039901572,1090328.6404872262
2031-12-01,1238032.698780697,1116735.256114086,1080874.877930332
2032-01-01,1238323.2465940157,1128218.7771467622,1070437.5312124104
2032-02-01,1223703.4653542503,1130177.0420917443,1086560.6009407656
2032-03-01,1244786.7669804876,1139370.1403207371,1074981.6051347512
2032-04-01,1260496.3852381418,1152998.1087390243,1074266.6979803692
2032-05-01,1268726.3965562219,1137174.0642723776,1073805.5253541118
2032-06-01,1273644.8386162561,1150259.3878981608,1074618.2708247134
2032-07-01,1274827.3023963962,1142560.7164676057,1057375.9793822821
2032-08-01,1301346.0222000184,1147338.254312915,1067986.8217982182
2032-09-01,1314688.601226918,1143581.762288592,1049146.0240397141
2032-10-01,1318513.4265333256,1158711.4417158545,1042328.0434098549
2032-11-01,1319971.9129797653,1179445.2738448922,1040877.0645209558
2032-12-01,1346867.490021476,1174438.5948246722,1052074.2761531493
2033-01-01,1333590.9698628827,1192712.6007114607,1053933.3844389343
2033-02-01,1324422.1559491712,1195549.7070041168,1082223.5416451753
2033-03-01,1353408.7831467767,1188796.0845487874,1092729.3469646422
2033-04-01,1377708.140722419,1209908.4489325476,1103159.7061707329
2033-05-01,1368607.8840179048,1216561.9702824946,1119041.2395815975
2033-06-01,1377097.6547332378,1254090.7230324137,1140371.9490063381
2033-07-01,1371691.0819158326,1259547.492111032,1148272.47716638
2033-08-01,1351539.1080435638,1258703.0877328801,1142987.9639024849
2033-09-01,1337863.9290032845,1251913.431566012,1139284.5238763876
2033-10-01,1323458.3397219696,1244549.0227285323,1149328.7906776313
2033-11-01,1329353.6855173218,1262435.0148253387,1159515.370704533
2033-12-01,1316823.3648925954,1271642.0391163516,1161492.6000783804
2034-01-01,1329637.1378621839,1254929.5402987374,1161532.8397923221
2034-02-01,1341754.3756853791,1234141.7331361244,1147496.529076076
2034-03-01,1345935.3125728439,1230111.8443421624,1145371.5021228285
2034-04-01,1335212.6484090642,1223316.8113317862,1135632.169793009
2034-05-01,1336298.8915881643,1231285.1333821376,1132509.785537313
2034-06-01,1351661.1013596095,1255569.118822007,1114042.8874998344
2034-07-01,1364133.2462081148,1251549.2244899196,1131064.6336716728
2034-08-01,1359813.1803002201,1243341.7605418225,1135830.3353979324
2034-09-01,1334472.6674076617,1240160.3185665694,1159510.7236415579
2034-10-01,1328784.2342914324,1262324.9705426712,1172717.9270708007
2034-11-01,1332951.455964196,1247086.7612116165,1153047.9452447
2034-12-01,1318589.6711327806,1272749.5950739437,1147453.6549728778
2035-01-01,1303427.7509472303,1287257.8466305637,1151457.8253184203
2035-02-01,1305222.9882151338,1281477.4131294969,1158346.990904792
2035-03-01,1327542.9945041263,1287484.4117770288,1164368.4672869686
2035-04-01,1329739.9098491452,1303771.4125149248,1162436.1420704632
2035-05-01,1349050.0134564762,1287057.4596563277,1180118.7780249338
2035-06-01,1333705.0929011628,1300756.5524962759,1174363.8124141665
2035-07-01,1372590.7236961182,1294398.1673305477,1216070.1704429733
2035-08-01,1374884.6446599076,1306443.4517752072,1199277.368236158
2035-09-01,1404646.058946281,1298574.535892121,1201566.7581917217
2035-10-01,1413485.3768524115,1296288.242102226,1209648.5269556427
2035-11-01,1403524.3797141903,1314487.4053613066,1204040.274540529
2035-12-01,1406113.5166823985,1300573.056506707,1209441.1009446317
2036-01-01,1393952.375139868,1308599.0435661012,1226966.610453868
2036-02-01,1411713.1625751418,1293348.39172718,1231063.0686185318
2036-03-01,1434310.9757198663,1314363.4232750118,1246470.3078961032
2036-04-01,1428649.48367218,1305602.4058025104,1275158.1334037147
2036-05-01,1401181.397665638,1313759.2225642228,1283796.2719068057
2036-06-01,1416343.0989398784,1310694.6200605223,1293583.0500209653
2036-07-01,1405092.4665415904,1298725.6768932627,1263233.881140606
2036-08-01,1383822.2675477772,1302452.6438707625,1277401.4366061634
2036-09-01,1419977.8168809994,1296041.4591209118,1261872.8531719863
2036-10-01,1399408.6610980676,1304930.5881626534,1278999.6008168773
2036-11-01,1370083.6581401308,1276611.6401115058,1312504.4838606582
2036-12-01,1360042.5057014837,1278986.193567789,1308640.9741614377
2037-01-01,1368021.1030962383,1281343.9661574797,1297558.2521023897
2037-02-01,1381384.4703637213,1292584.004488795,1275139.9073317093
2037-03-01,1367685.6410714074,1288976.1142690459,1273865.557834763
2037-04-01,1395398.8311670215,1329979.5441781112,1256683.373620407
2037-05-01,1408160.669146425,1333132.4981954035,1266081.8891051635
2037-06-01,1407530.1116199475,1318551.7151402798,1270134.1111656078
2037-07-01,1400628.5357607687,1306027.9593642724,1266754.5423893668
2037-08-01,1403491.4798427173,1288309.7026931678,1238662.3159541464
2037-09-01,1416526.6818819505,1273694.742696288,1241215.9114354753
2037-10-01,1407394.1125967735,1272971.4099594883,1225486.4385568681
2037-11-01,1411441.3773381985,1257079.5552823695,1216041.8125016578
2037-12-01,1419442.8599762018,1253344.2581472127,1227862.5585764972
2038-01-01,1436597.8092896077,1247625.4497686399,1220667.4273524166
2038-02-01,1435563.4850168342,1247826.236035541,1231937.4849288575
2038-03-01,1420511.3256276085,1232811.1473981496,1233673.9372380828
2038-04-01,1414177.7863047766,1204023.283971599,1251401.2681103144
2038-05-01,1446669.0981506887,1233778.0953772564,1259931.4785440625
2038-06-01,1453319.4153924035,1220083.5125783675,1252786.4603321778
2038-07-01,1458542.641073882,1199582.4019196464,1302186.7617620274
2038-08-01,1479013.2846721292,1210461.7227507625,1321822.2642172799
2038-09-01,1477394.8280772197,1216721.391721786,1320506.6858712402
2038-10-01,1486027.4160112797,1213784.113790368,1293485.3389847488
2038-11-01,1507775.4935079708,1209541.4280885984,1288380.864938223
2038-12-01,1513097.9605908797,1235773.5748944283,1288624.7199928665
2039-01-01,1512940.9976664386,1249986.994210663,1297527.3296523695
2039-02-01,1513424.5377176248,1232755.3209500515,1285278.7387118249
2039-03-01,1544563.8121914563,1242787.6312142129,1307041.021421791
2039-04-01,1548060.7909282225,1252913.9588510152,1323499.5905447872
2039-05-01,1537887.7642527078,1225816.0661007748,1303346.9474981446
2039-06-01,1521958.4568934885,1238186.5131975112,1343149.6885198883
2039-07-01,1572054.6162776672,1251958.9849277139,1401230.8350798052
2039-08-01,1577484.3635238393,1245737.751043651,1385503.435645792
2039-09-01,1587336.085238069,1259731.7877874502,1368943.2965163344
2039-10-01,1595955.7051239947,1266216.5683708675,1360135.0139847896
2039-11-01,1600592.38408265,1263091.162185098,1350566.162282537
2039-12-01,1611521.901910309,1277272.211894098,1369308.106952422
2040-01-01,1604542.9849388993,1288331.3231170664,1371769.1855099497
2040-02-01,1601344.1127078582,1294881.165074181,1379625.0404762267
2040-03-01,1586835.2511070867,1288906.9118588208,1364416.6761104225
2040-04-01,1581384.1388885726,1288997.7166746845,1357978.8399104376
2040-05-01,1595839.2799850435,1294961.5202488322,1351007.5774215867
2040-06-01,1613217.4465729962,1294851.2514128801,1315517.438039218
2040-07-01,1582039.6775753128,1283362.9598379685,1333548.4407277699
2040-08-01,1581822.310699558,1294362.674350136,1342256.3177320308
2040-09-01,1598514.4921814718,1307159.5840371319,1343850.6027965182
2040-10-01,1572971.8607097429,1331650.137860418,1344802.4497493347
2040-11-01,1587526.9274065122,1317935.0623448722,1349218.2446476347
2040-12-01,1618061.7906415758,1305894.7910262835,1340419.7540218981
2041-01-01,1620379.848077207,1297662.6654395952,1317162.8174028185
2041-02-01,1627389.8435307217,1281632.0347558698,1335884.4860925206
2041-03-01,1638959.8638284998,1285844.6181822752,1333696.0530671375
2041-04-01,1655501.5292625064,1275024.1236116737,1350951.0442928378
2041-05-01,1664016.7096945695,1273828.126018584,1361573.2896231161
2041-06-01,1644597.0842742596,1287668.0237549741,1368145.5894974892
2041-07-01,1671247.779685325,1302123.210961467,1359707.9850809057
2041-08-01,1671960.927444979,1282348.7926047544,1346690.4286474648
2041-09-01,1672829.39336844,1302962.925600514,1336691.5398171328
2041-10-01,1676731.42401239,1303919.6377806277,1352644.0501163998
2041-11-01,1684188.0161526126,1303765.384692636,1370324.9754671557
2041-12-01,1656198.0371190766,1315464.280959221,1393673.2886640795
2042-01-01,1666567.9223526977,1320792.121532306,1414423.7804079913
2042-02-01,1668269.5821115335,1331469.1757793007,1436245.3390855144
2042-03-01,1657105.120620954,1320872.2373544886,1429927.1920593067
2042-04-01,1649470.7471155345,1327139.1019067704,1409078.3992607843
2042-05-01,1666417.7833047467,1352001.8450516043,1406624.6253897604
2042-06-01,1650380.5600469923,1392505.5795629025,1394775.3676724732
2042-07-01,1635264.007861491,1397714.872897356,1422622.8327407974
2042-08-01,1632454.7311020992,1399409.044527703,1417032.8464814194
2042-09-01,1598312.147149124,1428561.711149971,1423749.9470633382
2042-10-01,1558521.9491816305,1422838.067772696,1439208.031664377
2042-11-01,1546751.4581321557,1428362.783649004,1446429.7669387923
2042-12-01,1546146.4813755667,1460670.5354036505,1428821.79884795
2043-01-01,1542523.6915830655,1460264.4443506075,1418824.5064398793
2043-02-01,1519299.1644151497,1479309.766781531,1421490.6976586059
2043-03-01,1525760.454362033,1500605.2354124745,1430417.9510356928
2043-04-01,1533948.1761846887,1530396.3560902588,1427161.1558357892
2043-05-01,1552886.3118532263,1516668.5088920314,1442088.35970819
2043-06-01,1562953.6554630026,1504246.6916887872,1499203.9901064702
2043-07-01,1580777.8550529196,1520113.6076202714,1479792.5144313658
2043-08-01,1607447.9042957055,1526651.8416276625,1474781.656383128
2043-09-01,1612695.5468419911,1538707.3226717243,1489575.440550519
2043-10-01,1615571.1500724112,1546485.466735643,1498079.9719338748
2043-11-01,1637617.2213969529,1545480.8098160906,1516790.4235546421
2043-12-01,1621876.4392115383,1549549.8889305731,1532589.8331456934
2044-01-01,1620087.8069577436,1555887.2006608217,1546732.2521660945
2044-02-01,1617593.8457200385,1560257.8770558645,1537503.641409069
2044-03-01,1655093.0487593024,1590127.3908218658,1549191.0484912707
2044-04-01,1633585.164923971,1556113.6425187944,1557469.5002123523
2044-05-01,1620799.8462241967,1562286.3973979163,1590992.4591219674
2044-06-01,1617517.6798344331,1594478.5101633598,1651643.475306192
2044-07-01,1657269.1878890803,1606260.0884007665,1656375.6189437748
2044-08-01,1638955.5557237915,1656992.7314447917,1693531.491527996
2044-09-01,1639664.6624131685,1683668.6301711581,1687330.8963803167
2044-10-01,1662561.4570508073,1674512.5824795542,1677764.590849211
2044-11-01,1669091.3153589063,1694242.0562442716,1650496.3078677815
2044-12-01,1679700.5368434717,1667683.7914261592,1678087.23753396
2045-01-01,1715788.3092607227,1640738.8204122551,1683574.3527388363
2045-02-01,1699214.863421517,1662780.411957138,1684863.1243512742
2045-03-01,1748522.2305222177,1664937.3945307415,1677995.542254435
2045-04-01,1770901.6475246814,1685510.4265714702,1667044.721112719
2045-05-01,1778071.6509150786,1717961.8374382113,1648418.4664719019
2045-06-01,1781138.3381736423,1719189.0361148028,1615278.3380958785
2045-07-01,1768989.5775184953,1727737.1093965324,1634332.6501388233
2045-08-01,1719796.8354046878,1770689.0575203411,1608577.3606093992
2045-09-01,1721589.798709932,1775930.4373120395,1622432.791532213
2045-10-01,1735752.2681544388,1779924.2477971823,1638864.6507928558
2045-11-01,1695392.6859052288,1771731.7988396888,1634257.9426019548
2045-12-01,1674699.5586480384,1756540.6036729966,1654097.9579212773
2046-01-01,1673200.9765579943,1763736.882358444,1679829.5867870587
2046-02-01,1717811.90516398,1764053.5828414997,1688596.7510688652
2046-03-01,1691776.3318167606,1761492.2987400491,1683997.744964521
2046-04-01,1694975.3812079045,1766719.62608184,1731619.1387241522
2046-05-01,1722138.2938541763,1769554.5479910832,1744009.7636328028
2046-06-01,1726039.5780450155,1768245.8384971665,1757053.2525082962
2046-07-01,1738579.031115763,1770666.0513702396,1730836.313438539
2046-08-01,1749848.696270275,1801758.4472339675,1744753.608019071
2046-09-01,1766720.5337867488,1819102.3461723803,1721864.4437770883
2046-10-01,1741162.539825506,1798893.1467215205,1733143.244408934
2046-11-01,1721352.671207093,1807163.9038937807,1736908.7033696887
2046-12-01,1753287.6143970035,1811651.3676342927,1737897.0240755551
2047-01-01,1754271.81000424,1834870.111344905,1752271.4130025876
2047-02-01,1711528.3201013852,1860937.4771619157,1757105.9925050067
2047-03-01,1695787.8110103013,1863712.2275989372,1771722.2194980404
2047-04-01,1740405.8534607526,1850611.9828354088,1738307.272292926
2047-05-01,1739447.9835018003,1865999.9836632656,1774804.1212864302
2047-06-01,1729573.4182922377,1882606.9917707278,1773326.4716925628
2047-07-01,1734896.1876849628,1881563.2364844782,1776554.2202400193
2047-08-01,1764833.9849088117,1894730.4400644822,1782164.140512545
2047-09-01,1742569.7967489248,1918694.125012591,1769297.9738892878
2047-10-01,1759358.2248741023,1929378.1692044872,1771424.5573104157
2047-11-01,1776218.4438979223,1949262.5089589157,1775626.9770229396
2047-12-01,1765069.667294588,1963335.4404409141,1763775.6469409706
2048-01-01,1798406.4105375567,1969171.010004174,1755403.098745364
2048-02-01,1806957.13838221,1954698.1368710576,1756953.3490898414
2048-03-01,1780250.7225349746,1971980.3982089243,1743772.753213358
2048-04-01,1799120.599599106,1993086.2579679892,1761258.0164401117
2048-05-01,1818820.8700177358,1986812.3130504175,1767815.4149278067
2048-06-01,1802494.457235456,1980671.383689988,1791119.619910664
2048-07-01,1776962.1907907051,1979937.0709333501,1791671.6899763376
2048-08-01,1767770.9560449796,2017551.300954458,1783135.5942638172
2048-09-01,1763906.0570452253,2007076.4821415995,1810705.5818943202
2048-10-01,1776040.8232922514,2053875.9884652507,1801893.6388548764
2048-11-01,1784878.3000659286,2061368.1595871283,1805051.5175247125
2048-12-01,1824981.7153383368,2051769.582907746,1784995.6980210133
2049-01-01,1866258.3329958273,2074272.7690784081,1789708.47787578
2049-02-01,1866519.3912128897,2061559.2031560976,1777914.751114681
2049-03-01,1888825.8083958637,2054020.0015377232,1779741.313704402
2049-04-01,1904738.6868691957,2044816.526855437,1790487.676703835
2049-05-01,1898222.8712021771,2066389.0036412503,1789680.9299262029
2049-06-01,1909442.9787184421,2062151.942622749,1778910.9333296656
2049-07-01,1914079.0488011406,2063248.0253019899,1798953.2531003675
2049-08-01,1909107.5739614768,2066855.465327266,1800586.4922006568
2049-09-01,1928568.9860837825,2065709.9980955287,1817419.2936428166
2049-10-01,1947183.0945592965,2042173.15000503,1804636.5331018607
2049-11-01,1970468.8295042347,2073211.5895350955,1813066.2461577023
2049-12-01,1942593.8059023274,2105469.112850515,1806121.4604816167
2050-01-01,1915887.1349126585,2082354.6895942888,1808990.4907451237
2050-02-01,1934687.4068339102,2092419.319508095,1789119.3301237721
2050-03-01,1907387.195388693,2083116.0288545883,1813504.3446664833
