,iter_0,iter_1,iter_2
2025-04-01,1102761.8803115038,1076416.0198879903,1078846.1387176625
2025-05-01,1110674.5820939334,1097716.2244542413,1105973.0079561102
2025-06-01,1109215.3501008719,1084337.274318137,1124513.6434191216
2025-07-01,1034794.1178380992,1107440.777140851,1130323.8470470079
2025-08-01,1004564.7174819639,1110454.3321469359,1172334.454144033
2025-09-01,1019233.6132594247,1124644.2352140897,1164837.96469059
2025-10-01,975514.8242770196,1142830.1357738923,1163963.2202365724
2025-11-01,958082.4158529291,1137992.5243368775,1121655.2921626798
2025-12-01,928955.6025559134,1100446.2388050933,1121448.253316561
2026-01-01,944492.1491116629,1111240.4897669638,1179478.8415000243
2026-02-01,918165.6062593274,1072100.2629680904,1189028.0881492158
2026-03-01,895687.0507129292,1062283.900549135,1215156.277086089
2026-04-01,886614.5464104286,1078635.190880466,1240044.5450185672
2026-05-01,885780.4649625829,1048561.353683636,1199137.6098535333
2026-06-01,914476.6066202859,1042573.3596822128,1237529.7333925099
2026-07-01,929543.1384726525,1014723.416127011,1267094.7467246803
2026-08-01,942833.6236819045,984834.0899292339,1241905.599821172
2026-09-01,931022.7910871239,954774.8761100464,1241860.1711165775
2026-10-01,926025.1809441348,918236.2588035339,1252976.1061340591
2026-11-01,912466.9127783614,913590.1114954693,1238207.401825452
2026-12-01,930688.8846029097,902944.2242259325,1239579.192584112
2027-01-01,925881.8059303144,896728.5872515216,1200440.2337056093
2027-02-01,915144.2169323176,891583.9084449995,1187683.5607805217
2027-03-01,908197.8518484546,901388.9187562414,1227302.915722525
2027-04-01,903638.253639657,878142.4782275867,1237329.349327086
2027-05-01,894710.73488024,865910.7689633501,1211662.3244842766
2027-06-01,938175.7541317787,874401.1259719128,1162615.3156260082
2027-07-01,953167.4824629718,898667.1993778507,1145835.0364264904
2027-08-01,961519.150140447,920672.414799087,1132623.0810097265
2027-09-01,962758.835525881,935617.1599746317,1121947.6565629353
2027-10-01,985367.0381203536,943980.885507107,1121192.924206964
2027-11-01,1034643.133539512,957785.8671301466,1119272.988909112
2027-12-01,1015004.1946582202,977703.4211828095,1087042.347026683
2028-01-01,1022421.4953795255,970548.1802391843,1072125.803137892
2028-02-01,1027910.4823074932,980152.0936602931,1080566.395940205
2028-03-01,1019495.3337073072,971367.966037621,1056562.5224130403
2028-04-01,994869.8763275128,967781.6293995909,1047628.0143894847
2028-05-01,990090.1355115179,979169.9167014263,1022361.5640888734
2028-06-01,929832.1683326957,947522.1701900458,977777.6162942215
2028-07-01,886536.5880727221,966173.9883616406,982051.5439336151
2028-08-01,903266.1374729504,937912.0206028139,987140.0712925397
2028-09-01,905160.695129848,923292.1510073736,994991.1315970054
2028-10-01,885079.5561756999,899789.3814791787,1016980.3598293089
2028-11-01,854143.7699541459,899020.3256880456,1007803.1055801428
2028-12-01,847747.5404457449,861883.5786831432,1005393.0335098298
2029-01-01,825391.0724787822,881323.2303945982,989463.5659304928
2029-02-01,817005.9301848377,864248.6127274918,984525.1146757901
2029-03-01,811708.0237951458,871056.4140521641,959974.7539552029
2029-04-01,818398.785844705,893606.759179341,966149.2766968173
2029-05-01,827264.1702476183,889035.9815995872,993556.413654014
2029-06-01,849379.3697400271,887822.8403290586,990146.1346397123
2029-07-01,853788.0186029194,882908.2204164875,986147.2754206774
2029-08-01,850810.826492929,907722.8274530369,995898.2713650374
2029-09-01,856339.8249381838,916630.0054866271,974170.6330928025
2029-10-01,862481.895608767,905775.123895746,950983.1701572477
2029-11-01,850675.62432195,891595.4594221079,946388.223877693
2029-12-01,875390.2884412645,868247.2403841113,930887.7645511063
2030-01-01,887933.5192543756,848182.8928733766,931780.8878516838
2030-02-01,891849.8513344164,826714.373940468,954602.9131624226
2030-03-01,877303.7882786477,834765.6012949082,908388.9463445034
2030-04-01,865197.2257998259,819233.567736659,872132.8563853016
2030-05-01,863045.1601414421,820495.0340553634,855784.041058601
2030-06-01,851088.9953918133,808882.9417869904,867604.4400487638
2030-07-01,875582.6427801317,798527.0118056507,842173.2876589436
2030-08-01,909347.2590893535,814395.2756015988,804056.9221620829
2030-09-01,930839.889413762,800652.088361846,786517.6358330223
2030-10-01,933707.7559972277,810919.1314423743,773102.5968873308
2030-11-01,942771.3688471329,851600.1210156018,730438.4768019278
2030-12-01,978998.9425969044,902626.3545607541,715937.0578917221
2031-01-01,962321.1420968842,919856.9807339535,729445.1700320025
2031-02-01,971701.2175391442,924137.9692262062,714714.428535414
2031-03-01,946905.9005032824,943532.0627589786,714054.7784376134
2031-04-01,946329.9982982996,964238.6028384817,695626.2371890021
2031-05-01,960075.0603208784,988863.7457369177,687433.6493400949
2031-06-01,980045.0033499582,984039.012767393,684885.3486644698
2031-07-01,977195.2557551138,949881.5729770822,648878.1785958868
2031-08-01,998742.512610447,889574.4936676823,631968.1190524866
2031-09-01,1010086.6195570907,848794.631789107,633866.7476349294
2031-10-01,1026982.556015545,836971.0195972604,622605.3768525464
2031-11-01,993284.0773267547,807667.7456027971,619637.5967938615
2031-12-01,959407.4095883466,842368.4605138208,603847.2994862167
2032-01-01,947847.0650820918,851134.1699154802,597157.1674168888
2032-02-01,918938.2455843214,871151.8382726335,600769.809118662
2032-03-01,902515.9508950795,894772.8588003903,591739.2579087103
2032-04-01,908935.5821059352,910133.2267510416,586224.1184060699
2032-05-01,907679.1144690899,903174.3068974697,578337.7212071924
2032-06-01,915982.1441006281,922469.8806504296,587138.2641804973
2032-07-01,909826.3864899692,891135.5642931835,578928.6527972243
2032-08-01,917459.3082182691,880453.327447348,593968.8273760641
2032-09-01,920558.422095182,865040.4777760676,587565.7332291112
2032-10-01,920476.9401833104,886849.0552374191,587922.9601173286
2032-11-01,916638.1255995883,904224.3925830898,595125.3418233958
2032-12-01,933877.8539932468,912602.4999461507,617187.9446669869
2033-01-01,935862.111439459,942332.1283475665,629218.2144692399
2033-02-01,939406.7151561577,954564.8982858171,653525.4693798026
2033-03-01,933036.0430849969,965108.3918021917,677713.139163363
2033-04-01,977199.6696228477,997625.9692677521,707112.1816538292
2033-05-01,983963.9705094177,1033744.2127395706,734261.5059269196
2033-06-01,989062.9263301408,1095297.8905699868,764901.9605762227
2033-07-01,991786.9343201763,1111182.3443029837,781698.4023862391
2033-08-01,968897.708839436,1097218.5827940002,765921.7637715099
2033-09-01,973302.2254299293,1092901.2121767527,749047.718425538
2033-10-01,966126.3168960023,1073585.0911030367,733142.0462634683
2033-11-01,1013704.4837476928,1114239.826593391,720954.9070299378
2033-12-01,1014481.9109165955,1104184.5228178643,718671.3904257349
2034-01-01,1057241.3576192674,1089581.1056460475,719851.2640455656
2034-02-01,1077608.3384294012,1051651.681303648,714048.0115590141
2034-03-01,1115721.255371903,1076208.5555492716,702390.9667872451
2034-04-01,1086036.998061495,1050532.954513326,683530.5082875984
2034-05-01,1055593.905225068,1066396.1269676618,655833.8181851312
2034-06-01,1080314.1345922123,1101720.0205539179,636416.0433733123
2034-07-01,1085415.9065796365,1115330.69754582,639365.7344448456
2034-08-01,1079593.4876684702,1126284.3713864922,635812.6697798158
2034-09-01,1052644.2773238537,1111361.946173665,639921.7057840911
2034-10-01,1031359.7008713529,1129510.2135468123,645768.5293562892
2034-11-01,1015464.8131640975,1124515.550541627,628417.8000857899
2034-12-01,999715.1607467177,1161005.2514334966,618155.2229437778
2035-01-01,953315.5274318857,1209502.7336725786,610410.5778723209
2035-02-01,957500.6255413106,1198846.2037752762,605479.8517481043
2035-03-01,996629.5197151145,1175368.4018991708,604750.7772505678
2035-04-01,1004523.7004793012,1150069.0951709624,598392.3560099055
2035-05-01,996506.078728578,1119015.1370973953,586361.9779553938
2035-06-01,975883.8221693838,1103623.85662668,569344.2647645874
2035-07-01,1008198.0043308468,1088363.1756641832,590201.3891042412
2035-08-01,1001283.7383792583,1090201.33767048,579879.1803464299
2035-09-01,1040340.6996946959,1078183.6250450034,578408.1616298003
2035-10-01,1062322.647373709,1070319.2046345288,583021.8430414436
2035-11-01,1051836.526229564,1101788.230872997,588311.7247393901
2035-12-01,1067523.2519460588,1078613.9649669002,593372.8043070998
2036-01-01,1072906.5922271805,1065029.8557937557,602039.846585871
2036-02-01,1070601.5229052757,1046736.6316533803,619988.8502828726
2036-03-01,1090911.9575714758,1034642.7849529386,637807.9614545725
2036-04-01,1059053.0351585913,1016579.8594821179,658816.1356524065
2036-05-01,1016624.4806886002,1020929.6331863838,670754.9136511554
2036-06-01,1034870.308834635,1030768.459158581,678640.781339135
2036-07-01,1031070.1682308387,1012519.6484427073,651560.2712207425
2036-08-01,1036847.1213727879,1014343.3427175457,653773.6867134713
2036-09-01,1066699.98742757,997377.2883556021,642660.2869358388
2036-10-01,1044096.6237988179,982720.7341106366,638070.9918047553
2036-11-01,993961.1920661308,941282.0886302306,641533.234831607
2036-12-01,943233.4555175632,907827.7240479152,635469.3967254674
2037-01-01,949557.3486485442,894318.1616840619,628245.7637533933
2037-02-01,969748.3223992726,900368.4185373553,606539.2430586235
2037-03-01,962117.8568708829,897363.6539653663,594358.4799079655
2037-04-01,979057.4768188699,899077.741525689,586307.8503292185
2037-05-01,989180.1254767827,873745.1302651835,588571.8330359405
2037-06-01,1002921.6787648882,825784.2494082084,589706.7625001394
2037-07-01,1000484.4680380601,797167.8958039825,580674.4931301703
2037-08-01,981077.8006737824,758068.0968341562,562223.310245594
2037-09-01,984594.368735886,720980.8338333425,567175.8532615775
2037-10-01,951006.2143339033,701491.6531685892,571362.1217066011
2037-11-01,927689.8015134821,675658.554533061,559448.3860349539
2037-12-01,899342.107554048,657113.4322756836,565071.6179810795
2038-01-01,894217.412717835,658446.4301756208,573604.8124664745
2038-02-01,889534.6158891226,652993.041242376,592096.5456614845
2038-03-01,875498.4110553953,633522.8401968122,611077.5739761633
2038-04-01,866920.1229137185,622247.4239974511,644112.658320104
2038-05-01,884490.7998578596,612029.2742815149,673147.0262845241
2038-06-01,904620.7025501893,580662.028651754,706825.6423585054
2038-07-01,893916.2969901243,546127.4629312088,758416.1435483681
2038-08-01,864689.9140665343,528601.414075175,787076.4487420403
2038-09-01,866494.9496505127,511030.84660748695,785816.9575573286
