,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2030-03-01,1180762.4800836628,1399753.1734590193,1700832.805090745,2072818.9356996284,955804.3146150861
2030-04-01,1183034.734092653,1399491.2927178312,1709350.1949071458,2078376.527766966,955104.1600014601
2030-05-01,1191365.9149005853,1401110.4278269927,1733594.9474578197,2082298.043612414,949757.4364788731
2030-06-01,1191215.6337037047,1406946.1046048286,1778022.6924837579,2078139.1150291085,950926.7863805547
2030-07-01,1185587.7191614409,1409629.0876880526,1774080.263551785,2063546.1094790096,941869.1202903797
2030-08-01,1172908.521124197,1405500.9293955537,1762396.8111146411,2054123.7514028132,937291.4369454515
2030-09-01,1181301.7628423444,1414772.7938950353,1762738.250997932,2046625.4240896537,947656.9634875221
2030-10-01,1188133.4736826397,1434764.0558970603,1790718.4810677494,2045157.9159853696,950820.5612967843
2030-11-01,1180167.5861913592,1436600.961804962,1792320.1987676637,2040881.0553710659,948472.028868901
2030-12-01,1175712.3045385333,1442844.5766635535,1786589.6068898349,2040249.7672772112,948196.6150236893
2031-01-01,1169093.5876706378,1450589.9932597438,1782652.2978995715,2074323.8288748194,942741.9602939695
2031-02-01,1185424.9744856632,1475264.6115690595,1809211.5485801718,2119795.991848428,946048.2228067248
2031-03-01,1186110.019254004,1493400.7456723196,1841574.8170201685,2165288.943899382,944578.685133429
2031-04-01,1194327.4860669822,1496292.2051124915,1852191.8757906817,2176589.425925437,952878.0304705135
2031-05-01,1211763.8509569115,1493793.5059552933,1870256.990678772,2185932.014833669,954073.2507516888
2031-06-01,1213057.8692552163,1507033.9702675664,1895757.0754441689,2215368.8245186373,971465.0471739463
2031-07-01,1209619.3997624845,1507586.2359882495,1890033.3769661156,2234328.505528979,967000.2015805808
2031-08-01,1210735.468462911,1502223.5932547566,1884427.331699002,2270480.136506892,974003.9565396386
2031-09-01,1224701.0947140593,1500947.4579278138,1895067.9511864905,2296626.0764536564,983512.9854157327
2031-10-01,1223341.6579124592,1510003.1089067417,1907730.8664219007,2304143.5753622996,998902.1684745186
2031-11-01,1227175.1724942555,1506601.7686534002,1907599.078629346,2305172.6228530915,1008306.6593925196
2031-12-01,1226948.1747455436,1507490.8227348775,1904548.140176599,2332433.6448603915,1023049.9292959333
2032-01-01,1238200.3851361247,1514996.552818108,1906760.93795975,2365884.31136566,1037247.6824939852
2032-02-01,1252878.3113011944,1536381.0505770002,1913056.3840153646,2406420.3148602922,1045541.0472024445
2032-03-01,1256437.2146765438,1550908.4669989818,1910563.3300912913,2424394.0972809894,1041145.5273975221
2032-04-01,1262486.429869607,1568823.7233329245,1933295.18592936,2477747.093540454,1035733.0904902853
2032-05-01,1280781.4798374819,1581792.7765646735,1971191.4000779232,2521352.2791677853,1042074.4385442293
2032-06-01,1294543.0512512263,1579754.5666344524,1993725.7113367184,2499265.1245769477,1031711.1751248776
2032-07-01,1289236.9316781375,1583955.1302254614,1973448.3703878468,2539525.873055593,1018428.9362156263
2032-08-01,1287976.2406595289,1577372.483502497,1979196.446725764,2589270.9053222183,1015396.0653706474
2032-09-01,1283649.855825362,1585746.7748176677,1989799.3295623232,2633936.5798896723,997250.6094582017
2032-10-01,1290009.0137633765,1593762.9330319967,2005473.091691017,2638172.468816401,990869.6379706333
2032-11-01,1291656.395880408,1595828.1586580728,2017412.5275290043,2636265.8496558014,980349.9214757901
2032-12-01,1284957.2483367736,1599888.3895860529,2025141.0031115885,2622479.808044679,982405.949600455
2033-01-01,1283382.5664420067,1609876.7602162967,2066392.4292926623,2599329.1520069656,979817.6834752824
2033-02-01,1297130.713962746,1622612.027914735,2100369.2232930926,2595225.855003889,980038.6106635854
2033-03-01,1304455.2840028952,1634864.8731753305,2121562.148381417,2601527.1766738216,971520.6500495146
2033-04-01,1312631.0780315222,1658927.6050038354,2136661.82000976,2645844.883694622,972310.971947279
2033-05-01,1321564.3588093058,1654842.3235918107,2165818.855103739,2703641.333687268,961000.4155874036
2033-06-01,1343834.1185814883,1652272.9419954005,2158746.320828881,2731595.619481286,943918.3695781159
2033-07-01,1347820.3314975665,1652177.5446953203,2149195.1943946313,2736156.708320909,930686.1255810604
2033-08-01,1346888.7901805653,1645656.9204156809,2141129.6584381233,2766123.432692126,927500.9395794882
2033-09-01,1360034.0765780483,1667786.85728662,2153889.186819559,2791546.4409452938,925805.656136736
2033-10-01,1365096.8563082148,1687768.734983819,2189232.74056252,2779432.852947692,932986.1313176692
2033-11-01,1368455.9942113229,1712418.3344079133,2203716.252693242,2744172.7287748605,941755.8046337427
2033-12-01,1373470.139184106,1708200.3924675216,2234467.6133842436,2748033.162373929,941035.6764808836
