,iter_0,iter_1,iter_2
2031-07-01,1452970.2856036727,1425462.4139948564,1349016.432284929
2031-08-01,1462195.4735575984,1412618.06613534,1344568.4279538894
2031-09-01,1475326.1476034583,1403945.6543789168,1357226.3096429426
2031-10-01,1479894.7974182384,1411779.1795822498,1360992.4980898495
2031-11-01,1475916.3263967235,1423317.5175860745,1360571.0043219782
2031-12-01,1474847.2462902647,1434417.083278975,1356585.2551875766
2032-01-01,1468969.7839329522,1451984.6112984295,1365902.0576720447
2032-02-01,1463605.226015711,1466879.4891041745,1371056.2196349248
2032-03-01,1460438.6934169328,1477747.980040542,1372351.9401476742
2032-04-01,1471160.9273289153,1487919.323036427,1375000.3598556577
2032-05-01,1479926.8315572836,1492421.269392933,1375975.8214062536
2032-06-01,1490249.3139503677,1497684.0159826756,1384334.2991880712
2032-07-01,1496601.0586886355,1489210.6004602448,1387314.7525309178
2032-08-01,1502165.8034839963,1483868.924169589,1395228.3071375135
2032-09-01,1512496.3837120056,1481991.2411821415,1400258.2297690073
2032-10-01,1518570.3178737753,1499535.4355931527,1406252.7615197725
2032-11-01,1528479.795553541,1515867.4275823722,1414702.194743285
2032-12-01,1541388.1001707234,1529905.4129643063,1430858.733117688
2033-01-01,1539603.936248176,1549270.8744984134,1438155.656740198
2033-02-01,1546995.6522259086,1563607.0685327565,1451321.0679855845
2033-03-01,1546907.2513219444,1572394.4603908802,1465614.5350645038
2033-04-01,1567779.9757419769,1590215.552489868,1475650.3609331048
2033-05-01,1573805.7029280958,1605161.9468898359,1486438.8283166816
2033-06-01,1585661.1003281141,1626653.6169828137,1498152.4147425457
2033-07-01,1589524.6226532261,1622136.9500345504,1496331.8328984336
2033-08-01,1596244.609942313,1611555.3813611795,1500888.6605804828
2033-09-01,1612415.6020236744,1607204.6770537717,1497905.5317429842
2033-10-01,1617265.1354326324,1612353.1767915157,1502512.2955152602
2033-11-01,1641228.528597984,1633644.481681665,1511760.889480571
2033-12-01,1652428.5346947778,1636840.462067106,1521975.7897364078
2034-01-01,1667253.6529111878,1647662.536975548,1537086.0279154824
2034-02-01,1680925.928800786,1647073.7510115793,1547363.4888738454
2034-03-01,1690933.9247042295,1665470.72801623,1555230.0968426855
2034-04-01,1691625.144563345,1668229.8788387694,1561394.5978331268
2034-05-01,1691723.8392697035,1679577.6894118306,1556537.5321439046
2034-06-01,1707314.1708686932,1701445.9965730128,1560817.2788323855
2034-07-01,1710476.1052215204,1709248.8162419877,1560348.8435328922
2034-08-01,1720101.9809818515,1705500.9574112878,1560832.7450698882
2034-09-01,1717996.2380184305,1699297.8170590291,1564340.549486368
2034-10-01,1715772.7282013558,1713257.1489217007,1570530.1643280038
2034-11-01,1730405.3414928801,1732960.349747443,1566489.1133211113
2034-12-01,1731068.7342055244,1751524.8765626363,1570191.7008893434
2035-01-01,1742255.523426392,1770554.181005457,1570911.98891377
2035-02-01,1751780.1519423726,1771266.3367782875,1576707.4385748797
2035-03-01,1759854.2116874221,1764717.9367384594,1578865.5627497274
2035-04-01,1762727.4231623886,1761017.574960542,1588168.0900059137
2035-05-01,1765394.9490537613,1762604.9377316574,1596901.9551468731
2035-06-01,1769382.6940156051,1765669.6205754632,1594569.607051866
2035-07-01,1781013.395887735,1774988.9948681241,1606452.1168238535
2035-08-01,1786424.1406010082,1792026.3460902038,1608836.8929148521
2035-09-01,1803360.9928296702,1794000.726994516,1613994.3680667845
2035-10-01,1817326.720647991,1797196.8165260337,1625036.6979038797
2035-11-01,1825303.5250475553,1811029.0471223025,1640261.9605675125
2035-12-01,1833543.9592933236,1817958.684355649,1645281.7517486378
2036-01-01,1847751.3816014586,1823956.1306267749,1650723.166702458
2036-02-01,1846985.6060482976,1822134.500740501,1663720.0818660525
2036-03-01,1849000.5939683435,1822738.5297504647,1680395.327738309
2036-04-01,1851942.8270730595,1825502.947745364,1697712.5996627111
2036-05-01,1841192.502385673,1832206.4167491535,1711509.8853820558
2036-06-01,1856518.979925077,1839115.8276672838,1712196.8069260335
2036-07-01,1880104.8539617108,1842433.3323704714,1707325.0979012838
2036-08-01,1890003.609783143,1852127.5154281978,1716708.3986247182
2036-09-01,1896442.465030163,1851229.0915025652,1717971.7836417244
2036-10-01,1902000.2470218546,1848884.5242559486,1721728.0080732463
2036-11-01,1890200.4997596564,1847448.4280671934,1734161.2530232316
2036-12-01,1881459.395632249,1843023.6975283565,1739838.7644674052
2037-01-01,1900215.1208628488,1850951.836530568,1750108.1904748695
2037-02-01,1920920.4433339876,1863371.6815064899,1747207.7433918535
2037-03-01,1922242.2065082341,1869855.3087418487,1746600.3935703922
2037-04-01,1933250.9760630503,1870938.3851143378,1760678.8229359845
2037-05-01,1942871.8172855051,1864890.0530863532,1768700.7214982798
2037-06-01,1956890.1194636445,1853336.6915821806,1771065.3146504124
2037-07-01,1962469.7321836422,1853369.7867576259,1779255.8854385403
2037-08-01,1957444.7429655907,1845484.1407549155,1776585.7976723444
2037-09-01,1972750.5064790573,1835690.5921716844,1785605.0169569901
2037-10-01,1964921.3955575381,1833899.2350654432,1791543.8292438674
2037-11-01,1963533.8568572642,1841287.4700817782,1796913.0835804981
2037-12-01,1958435.3331076524,1842557.2710474196,1807573.1389452752
2038-01-01,1966422.7360762602,1851309.4627528358,1823575.7713053725
2038-02-01,1977723.0832304503,1855300.9782477785,1846601.6262077114
2038-03-01,1976080.109972301,1849612.9410514054,1852136.0606256078
2038-04-01,1985610.8074621148,1847047.2721706643,1882611.8385120179
2038-05-01,2001273.9670253107,1846257.2448573268,1903249.1122921268
2038-06-01,2028580.7156825135,1827893.9046883595,1928346.0528524285
2038-07-01,2029051.3729976786,1821653.5113086693,1954971.7360185413
2038-08-01,2026617.18390309,1816788.0750775589,1957887.145990129
2038-09-01,2038691.5174152656,1810508.8846787538,1957089.7785487636
2038-10-01,2030772.3517472341,1816105.605641231,1947746.1176336734
2038-11-01,2028758.289535404,1827138.8700678446,1931985.1218793776
2038-12-01,2038859.3460482147,1843618.5825417063,1935357.5763383044
2039-01-01,2054328.2117854115,1865921.455906635,1956233.8833843255
2039-02-01,2054990.2067251978,1864256.2688339022,1966888.4785237042
2039-03-01,2063802.5983592703,1866186.0318505366,1971430.3627235119
2039-04-01,2085182.6743427946,1881180.530889905,1988160.3852104265
2039-05-01,2098418.207342262,1874817.043182594,1994408.597150684
2039-06-01,2113667.256890061,1864561.5609573948,2019300.413650506
2039-07-01,2137050.0823809807,1865907.992087126,2035925.378736176
2039-08-01,2137921.00974759,1884478.4131597127,2049083.4629646973
2039-09-01,2161976.2583568073,1892397.3473023162,2058378.3775924018
2039-10-01,2173143.7183734267,1903709.6415912553,2052867.2627522913
2039-11-01,2170377.6348148207,1916794.291922768,2065375.4541993493
2039-12-01,2171544.264925544,1917038.5395609955,2076027.81147534
2040-01-01,2174005.7741832067,1944782.4814783675,2098291.567728044
2040-02-01,2161896.748458299,1962559.1194598605,2110817.249268053
2040-03-01,2167704.923964229,1973252.979864984,2101501.0549306488
2040-04-01,2172325.568967566,1986974.7694126938,2098175.3899848335
2040-05-01,2185029.932098058,2001396.1287426285,2107818.933577144
2040-06-01,2191231.985757108,2018676.683112633,2126284.7961154813
2040-07-01,2206349.479955337,2042705.9951349504,2146143.5324188564
2040-08-01,2216988.354875526,2052762.1463516664,2166204.1971346396
2040-09-01,2225389.262526647,2077856.5384464462,2192093.6838994683
2040-10-01,2236739.5092203305,2094157.2774735098,2200811.989180811
2040-11-01,2243519.9356402503,2109834.567868194,2201782.2123946943
2040-12-01,2259349.499356853,2100462.73666875,2195696.0560508436
2041-01-01,2255191.761750419,2119984.039030472,2196055.1922847703
2041-02-01,2246937.925616,2129089.0902098976,2201821.9580766945
2041-03-01,2249448.504633495,2132452.691907591,2194032.11412288
2041-04-01,2260319.5239892043,2150028.667158488,2206260.820935437
2041-05-01,2280602.8981521185,2173108.431113275,2206870.5540001565
2041-06-01,2283363.4715275536,2202608.6857686895,2208363.3194908784
2041-07-01,2293311.452823556,2207799.0402657688,2203957.090071758
2041-08-01,2315697.290516686,2228124.9879905353,2203523.4123607874
2041-09-01,2343226.6789733893,2239989.6360930125,2213688.013149121
2041-10-01,2362418.471221378,2268726.1285073743,2232178.078716458
2041-11-01,2366782.243545102,2293876.570124231,2243803.334688471
2041-12-01,2376843.687940026,2294863.1272161542,2257416.158447275
2042-01-01,2385813.982989098,2310855.833281669,2276217.0653789463
2042-02-01,2392346.6438239473,2324648.305648106,2293465.9901304385
2042-03-01,2385227.3236113717,2323026.796062142,2291834.967353161
2042-04-01,2403908.817375367,2324510.682294739,2304325.668003406
2042-05-01,2409726.6643914,2333321.2617948153,2322977.286561385
2042-06-01,2401336.170709792,2355743.6644103485,2329008.7081285394
2042-07-01,2388041.755333446,2355664.242019691,2341059.0859554713
2042-08-01,2391620.4159280164,2370425.1224552034,2360974.1622867384
2042-09-01,2392537.514284511,2387834.016894975,2368159.7455418515
2042-10-01,2378306.04462384,2406223.7831960423,2388113.5388159235
2042-11-01,2376108.2173116943,2427850.4942298015,2401770.761734585
2042-12-01,2385449.62199972,2453968.381124422,2416707.1514267903
2043-01-01,2391436.2557749082,2472444.5807561995,2427782.401594651
2043-02-01,2392111.186818384,2488637.0129648624,2439156.548333168
2043-03-01,2412045.265540504,2505063.3929635766,2451802.046542436
2043-04-01,2436627.187880249,2510534.5703671104,2452154.487497268
2043-05-01,2447604.0072895195,2510024.586021082,2462996.698397671
2043-06-01,2451860.61818467,2519109.010734606,2481012.0511056287
2043-07-01,2467894.1132649435,2522615.32222518,2490088.515999065
2043-08-01,2487288.6850803345,2551601.0882597747,2497932.2119063865
2043-09-01,2481891.311491554,2574141.849539913,2493387.001152155
2043-10-01,2471385.5503464947,2608253.9957226194,2498967.979908555
2043-11-01,2469891.971497293,2635704.49304165,2511507.138217512
2043-12-01,2474774.4301251047,2646180.387417953,2554842.43196204
2044-01-01,2472639.8865713757,2669934.164033236,2581018.3657849166
2044-02-01,2471305.715869422,2684793.4939874746,2592628.1218204973
2044-03-01,2488294.029433686,2705913.126348395,2612907.686019868
2044-04-01,2510690.326033974,2695533.120462107,2623287.521524817
2044-05-01,2525232.501409408,2685602.1331459517,2623084.488642573
2044-06-01,2519593.374282183,2699757.286577646,2625203.0776461028
2044-07-01,2520968.005239419,2721274.712346357,2634351.5468098577
2044-08-01,2521323.447499112,2765266.716962452,2646992.9275726997
2044-09-01,2515210.317468667,2781763.0761935418,2649910.8697471074
2044-10-01,2522509.7301789406,2808997.878223863,2651701.527328863
2044-11-01,2516824.113796366,2840708.944719409,2652163.944708716
2044-12-01,2530311.7871218254,2852176.0833468456,2658679.050508393
2045-01-01,2521613.6428349493,2874455.2199472575,2667150.2409729906
2045-02-01,2532814.864042536,2911484.98088117,2685270.9769172673
2045-03-01,2544566.692628631,2951371.1577054374,2694763.7364789797
2045-04-01,2572050.1271252222,2975574.726615372,2703841.734496947
2045-05-01,2580184.9986767843,2996551.467417452,2699455.868781847
2045-06-01,2582704.800727689,2991657.38965684,2724723.7685929914
2045-07-01,2586278.4120565327,3011061.310122492,2750344.0806687884
2045-08-01,2580337.1998816202,3012371.3224756313,2758334.311058204
2045-09-01,2579942.2054721126,3025053.993366533,2774144.856861894
2045-10-01,2581842.938208559,3039565.743985237,2770144.8829708747
2045-11-01,2582078.993388989,3045429.333363192,2778085.6697824616
2045-12-01,2568547.901531827,3038987.683173425,2803784.606887445
2046-01-01,2578646.4912838666,3044824.753204144,2797057.601907501
2046-02-01,2625951.2901148247,3057284.301566675,2797243.6889993586
2046-03-01,2650750.677875361,3070372.675139977,2805539.837437313
2046-04-01,2661305.6630659658,3082759.9968996374,2820468.6246113777
2046-05-01,2658100.253392763,3107189.039809028,2824035.6669041645
2046-06-01,2671095.6219651317,3113004.111831996,2847176.2923639114
2046-07-01,2683002.6681522005,3137292.311021917,2840822.402023922
2046-08-01,2686672.6142559587,3148192.8872870756,2851295.574569017
2046-09-01,2701846.153054098,3182658.8210572274,2844118.1631865804
2046-10-01,2695411.7534152255,3196568.872069888,2846810.4173865463
2046-11-01,2698423.1373027028,3237748.4994028085,2854621.641527553
2046-12-01,2701981.149660549,3262100.5154283107,2888336.8567693736
2047-01-01,2706472.013725615,3302902.550573756,2904970.0593993873
2047-02-01,2697404.4560571914,3320699.662196285,2918002.438584028
2047-03-01,2703557.0974383955,3328117.3309773523,2935990.243484696
2047-04-01,2730021.544501055,3335237.4726117807,2956570.86868927
2047-05-01,2748851.9053397872,3385257.4649193357,2954370.139391881
2047-06-01,2750626.02578395,3408349.622549784,2952219.141269876
2047-07-01,2767508.5695737596,3420267.2942123297,2954610.117182684
2047-08-01,2792155.4001280623,3453300.041430245,2940887.657156801
2047-09-01,2815330.5987554183,3479605.2368068756,2946337.8398030237
2047-10-01,2835807.007724528,3497760.4038535873,2993831.8326655286
2047-11-01,2855517.6120281904,3500487.4791725515,3012478.884708001
2047-12-01,2866602.356138694,3518848.796672488,3031836.128564142
2048-01-01,2864410.954974469,3553205.9924776573,3035048.6343353745
2048-02-01,2852408.7617698014,3591995.1806936255,3037675.894238727
2048-03-01,2836431.1583548076,3603142.8927864702,3058017.081349643
2048-04-01,2834923.9020989225,3602215.656026,3058283.2229785877
2048-05-01,2852768.767465352,3577787.7399243102,3044549.669265464
2048-06-01,2863482.9135128995,3569302.103428861,3056649.8560822923
2048-07-01,2874609.7273252252,3577411.3471805938,3072030.27682927
2048-08-01,2871440.591997697,3597220.349648625,3075320.092258742
2048-09-01,2899503.760842768,3608056.505680932,3082613.8121942347
2048-10-01,2916409.8901243033,3661607.303874682,3091389.9716022755
2048-11-01,2940313.8113971646,3696127.351137586,3092326.5184444534
2048-12-01,2965330.6334241885,3708191.0881895865,3099330.678056018
2049-01-01,2980918.8047219706,3732762.23042052,3105313.8863910045
2049-02-01,2981733.9198159575,3756597.590401002,3110946.8607123797
2049-03-01,2969234.100889354,3755651.416606456,3096686.554681676
2049-04-01,2986367.994272909,3752087.175737561,3114991.253003441
2049-05-01,2990072.2169347825,3761727.2741619153,3099920.8177899523
2049-06-01,2994188.9415546386,3787434.388903554,3111966.9797478965
2049-07-01,3022358.648106429,3771124.2748048664,3130282.5663454146
2049-08-01,3048989.268122353,3795520.9003434256,3139628.390129511
2049-09-01,3101374.7898501647,3828858.8772369036,3142660.9980882835
2049-10-01,3135493.132031795,3880873.094093999,3141251.874122764
2049-11-01,3179981.8507193234,3890125.4168301085,3171852.7417751215
2049-12-01,3178598.4938514847,3898851.5170929492,3182970.54495237
2050-01-01,3172460.2045201855,3915724.4715392543,3208088.55363606
2050-02-01,3191031.0650013196,3943020.363403072,3204456.070272421
2050-03-01,3167928.807385795,3957057.2302932534,3207881.491836429
