,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2040-01-01,1975484.2987283028,2098291.567728044,2158862.932892174,2174005.7741832067,1944782.4814783675
2040-02-01,1992210.745421499,2110817.249268053,2151680.84862025,2161896.748458299,1962559.1194598605
2040-03-01,1998902.594878117,2101501.0549306488,2154464.150157513,2167704.923964229,1973252.979864984
2040-04-01,2009214.8935271217,2098175.3899848335,2157495.5331710195,2172325.568967566,1986974.7694126938
2040-05-01,2022680.6897095316,2107818.933577144,2169587.7323938753,2185029.932098058,2001396.1287426285
2040-06-01,2040198.3057132026,2126284.7961154813,2178242.5478287823,2191231.985757108,2018676.683112633
2040-07-01,2063393.5025917315,2146143.5324188564,2194308.2904480407,2206349.479955337,2042705.9951349504
2040-08-01,2075450.556508261,2166204.1971346396,2206831.5233273488,2216988.354875526,2052762.1463516664
2040-09-01,2100703.9675370506,2192093.6838994683,2218730.1468012114,2225389.262526647,2077856.5384464462
2040-10-01,2115488.21981497,2200811.989180811,2229554.0052124267,2236739.5092203305,2094157.2774735098
2040-11-01,2128224.096773494,2201782.2123946943,2235172.390991139,2243519.9356402503,2109834.567868194
2040-12-01,2119509.4005451687,2195696.0560508436,2246618.810695651,2259349.499356853,2100462.73666875
2041-01-01,2135198.2696813317,2196055.1922847703,2243364.4478572896,2255191.761750419,2119984.039030472
2041-02-01,2143635.663783257,2201821.9580766945,2237914.732108139,2246937.925616,2129089.0902098976
2041-03-01,2144768.576350649,2194032.11412288,2238365.226531372,2249448.504633495,2132452.691907591
2041-04-01,2161275.097913878,2206260.820935437,2249507.7833784507,2260319.5239892043,2150028.667158488
2041-05-01,2179860.855690651,2206870.5540001565,2265856.4293217263,2280602.8981521185,2173108.431113275
2041-06-01,2203759.6125131273,2208363.3194908784,2268363.4411202185,2283363.4715275536,2202608.6857686895
2041-07-01,2204725.48011056,2207799.0402657688,2276208.9703119984,2293311.452823556,2203957.090071758
2041-08-01,2208443.727486737,2228124.9879905353,2298182.830011456,2315697.290516686,2203523.4123607874
2041-09-01,2218948.3377378993,2239989.6360930125,2322579.270397314,2343226.6789733893,2213688.013149121
2041-10-01,2239487.6886746413,2268726.1285073743,2343680.0026785773,2362418.471221378,2232178.078716458
2041-11-01,2253817.9817756233,2293876.570124231,2352201.1088609276,2366782.243545102,2243803.334688471
2041-12-01,2264905.552201051,2294863.1272161542,2360447.575795252,2376843.687940026,2257416.158447275
2042-01-01,2283144.818959491,2310855.833281669,2370822.353047612,2385813.982989098,2276217.0653789463
2042-02-01,2299702.453233972,2324648.305648106,2378806.976188779,2392346.6438239473,2293465.9901304385
2042-03-01,2298073.3330949573,2323026.796062142,2372787.2181015257,2385227.3236113717,2291834.967353161
2042-04-01,2308362.6708616726,2324510.682294739,2388029.1903592413,2403908.817375367,2304325.668003406
2042-05-01,2325046.081608071,2333321.2617948153,2394445.583872083,2409726.6643914,2322977.286561385
2042-06-01,2334355.699384901,2355743.6644103485,2392217.6694499035,2401336.170709792,2329008.7081285394
2042-07-01,2343980.117168315,2355664.242019691,2381566.252670695,2388041.755333446,2341059.0859554713
2042-08-01,2362864.3543204316,2370425.1224552034,2387381.357233454,2391620.4159280164,2360974.1622867384
2042-09-01,2372094.5998124764,2387834.016894975,2391596.814806604,2392537.514284511,2368159.7455418515
2042-10-01,2380267.543462257,2388113.5388159235,2402601.7343200184,2406223.7831960423,2378306.04462384
2042-11-01,2381240.7261962723,2401770.761734585,2422634.5477307583,2427850.4942298015,2376108.2173116943
2042-12-01,2391701.127885134,2416707.1514267903,2446516.1351848957,2453968.381124422,2385449.62199972
2043-01-01,2398705.4849388567,2427782.401594651,2463512.14492389,2472444.5807561995,2391436.2557749082
2043-02-01,2401520.2591213407,2439156.548333168,2478740.9200385236,2488637.0129648624,2392111.186818384
2043-03-01,2419996.62174089,2451802.046542436,2494411.1236793483,2505063.3929635766,2412045.265540504
2043-04-01,2439732.647803653,2452154.487497268,2498858.553793142,2510534.5703671104,2436627.187880249
2043-05-01,2450682.54551115,2462996.698397671,2500619.0084964,2510024.586021082,2447604.0072895195
2043-06-01,2457690.904768862,2481012.0511056287,2511489.6188088106,2519109.010734606,2451860.61818467
2043-07-01,2472332.9938117675,2490088.515999065,2516109.960979957,2522615.32222518,2467894.1132649435
2043-08-01,2489417.390445545,2497932.2119063865,2540867.312989097,2551601.0882597747,2487288.6850803345
2043-09-01,2484190.4494236745,2493387.001152155,2557990.879862361,2574141.849539913,2481891.311491554
2043-10-01,2476902.0362589066,2498967.979908555,2586396.7925598063,2608253.9957226194,2471385.5503464947
2043-11-01,2478215.004841337,2511507.138217512,2610865.0220768224,2635704.49304165,2469891.971497293
2043-12-01,2490788.0304924916,2554842.43196204,2627912.7963267704,2646180.387417953,2474774.4301251047
2044-01-01,2494315.5824140836,2581018.3657849166,2652151.004383572,2669934.164033236,2472639.8865713757
2044-02-01,2495570.197059637,2592628.1218204973,2666360.419554079,2684793.4939874746,2471305.715869422
2044-03-01,2513216.7607509224,2612907.686019868,2687312.0382826896,2705913.126348395,2488294.029433686
2044-04-01,2533209.7651321427,2623287.521524817,2681084.000674649,2695533.120462107,2510690.326033974
2044-05-01,2544802.898856041,2623084.488642573,2673098.6042452757,2685602.1331459517,2525232.501409408
