,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2028-01-01,806455.0161761036,897353.1679753123,1082948.712590187,1374678.8869745617,631953.694554374
2028-02-01,806571.7736238333,909850.0627378849,1069478.627837269,1377072.6404018402,620930.6699589974
2028-03-01,792443.5892109481,905368.0081128215,1041045.0252164982,1373684.876248248,596094.5551314044
2028-04-01,786672.6690289055,903647.3465418993,1030491.5914177243,1397892.373489405,595161.4162159716
2028-05-01,791622.3911981626,892513.2680039024,1040546.843058145,1404809.0526084788,602854.346877669
2028-06-01,762332.7878983734,884125.8305826781,1085928.7470593264,1451047.895477822,607291.456261519
2028-07-01,727960.6241414965,891798.2359164325,1099520.0570059489,1449111.422466044,618863.3489119755
2028-08-01,737953.3565214851,886923.2818209464,1091925.2914790558,1471531.6574295796,622120.4045930566
2028-09-01,737253.6730894858,890704.46747119,1081696.3064178969,1487527.4534817275,629909.2037108055
2028-10-01,723884.7126335683,885928.9510799199,1077737.1695002874,1517823.8296705321,641871.2507388305
2028-11-01,696961.1938161312,893769.0235552308,1068023.32259693,1490798.463968416,630443.3479514511
2028-12-01,691707.8599477876,903995.110810538,1053127.278196488,1483343.0156365696,641886.4696126662
2029-01-01,675470.1987344642,893682.393924791,1033892.3636304911,1472885.2404649656,665225.5259575379
2029-02-01,682381.763963156,885582.5893379,1032367.7885487585,1467931.5332296605,672697.680000774
2029-03-01,678606.8361353877,874296.9444042845,1025582.0341418019,1428759.7578988331,664881.1475153026
2029-04-01,677865.3429899673,874163.766758276,1053769.0188313054,1403175.619420118,667494.8113806283
2029-05-01,675532.7128213957,876809.0205582799,1047406.2248369321,1384993.2687935869,668509.6753613276
2029-06-01,680484.8077530782,878942.329816733,1059413.337319264,1359262.270942766,656447.5982513755
2029-07-01,679453.7715976193,877007.920397724,1072236.344761646,1344853.701554589,641378.6810133463
2029-08-01,676096.0051718255,884270.539832056,1074770.4931111105,1314512.437276847,652814.1664510581
2029-09-01,676451.3739824502,873492.8404078374,1091407.450448641,1261775.0525035479,642965.5429817572
2029-10-01,677896.8082882981,858102.2105256482,1102237.0959440328,1231447.2483032413,637805.2490169482
2029-11-01,663121.6369403078,839853.8411643456,1090939.3270221385,1191100.9412237066,621983.4162917326
2029-12-01,647808.093548007,828427.1593422669,1066025.7474021215,1165945.4212015877,624463.1664847602
2030-01-01,641364.8453133231,835136.275776884,1066737.3157858085,1179886.9717445537,636033.1272194188
2030-02-01,638510.7035953039,835664.9310531599,1061701.852710894,1207031.3700055052,617283.1950160234
2030-03-01,653062.4874540602,841276.4703842053,1049598.331001058,1204881.4380953002,624456.0299863116
2030-04-01,657785.1317811692,842302.3141091787,1042760.8598459553,1198363.26672427,611240.2025537508
2030-05-01,668818.2016255652,836484.5098458731,997235.6342362296,1208674.3546567594,608671.0917105897
2030-06-01,657477.0728693751,825253.6431337874,968685.1224971655,1211272.5087893037,605026.907899327
2030-07-01,667722.4764150772,801923.2069843963,930905.8566766689,1167630.6057581867,594122.0933229256
2030-08-01,665339.0101589017,792637.9018050837,951874.6517026881,1150266.5198622704,607595.921103983
2030-09-01,648168.5576742856,776527.2575265111,952872.2954437095,1151598.8463991857,594787.9792714996
2030-10-01,636486.59823352,758705.757784747,943959.0093942498,1133258.7638301067,600086.6755537372
2030-11-01,620076.0903328037,732640.2048750124,935489.9224436994,1104138.9793452888,602594.8620647911
2030-12-01,642675.2961162584,741771.5174932788,939263.3443339762,1070435.4715492357,589874.5646803855
2031-01-01,652085.4157302268,730778.7267082536,923029.6964144368,1038144.5374433005,598433.9422721012
2031-02-01,650837.8982903302,723020.1865799708,912531.2123761228,1001603.4644318763,583841.3533070744
