,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2034-02-01,1178318.6665510456,1257145.6962204291,1277393.3398873778,1282455.250804115,1158611.9091336997
2034-03-01,1180581.3719945676,1265823.2019209214,1282364.045800575,1286499.2567704886,1159270.914512979
2034-04-01,1174396.097097083,1244838.7397283907,1276444.418702678,1284345.83844625,1156785.4364392562
2034-05-01,1183613.8633626392,1250828.1996896635,1280987.509059541,1288527.3364020102,1166810.2792808833
2034-06-01,1207429.9342723852,1237548.8165667183,1286788.6326053182,1299098.5866149683,1199900.213698802
2034-07-01,1205790.3880246775,1256186.697457789,1295318.2783760217,1305101.1736055799,1193191.3106663998
2034-08-01,1202188.0367217672,1260075.5084388715,1290040.6160203235,1297531.8929156864,1187716.168792491
2034-09-01,1202274.2680970083,1279081.2740459307,1286215.1908003094,1287998.6699889041,1183072.5166097777
2034-10-01,1224761.0848643822,1281376.101147308,1298158.5940815392,1302354.2173150969,1210607.3307936506
2034-11-01,1209930.9035663137,1284161.4391091738,1285217.2232115045,1285481.1692370872,1191373.2696805988
2034-12-01,1220035.0983114967,1270874.7565072086,1278353.599504734,1280223.3102541154,1207325.1837625687
2035-01-01,1223036.9126138205,1254558.1011618709,1280778.543436773,1287333.6540054984,1215156.6154768078
2035-02-01,1219931.1281828186,1255190.3421637625,1287514.393268869,1295595.4060451456,1211116.3246875827
2035-03-01,1234327.6026882099,1277280.133381902,1290714.741374541,1294073.3933727008,1223589.4700147868
2035-04-01,1245760.8107727128,1263740.2938041335,1286325.4957628394,1291971.7962525159,1241265.9400148576
2035-05-01,1239418.554367154,1283894.929448691,1305417.9336055685,1310798.6846447878,1228299.4605967696
2035-06-01,1249689.817122037,1271367.2505429476,1301802.7900655929,1309411.6749462541,1244270.4587668094
2035-07-01,1266286.9327683395,1308326.6747989699,1344357.5760808971,1353365.301401379,1255776.997260682
2035-08-01,1275100.8050028519,1304659.863594157,1328675.7137779987,1334679.6763239591,1267711.0403550256
2035-09-01,1275076.6236341025,1325816.1622466932,1336384.0430710192,1339026.0132771009,1262391.738980955
2035-10-01,1275351.15974141,1333620.5037287953,1342932.156339733,1345260.0694924674,1260783.8237445636
2035-11-01,1287211.8581830424,1331447.7104066275,1333646.9563893669,1334196.7678850517,1276152.895127146
2035-12-01,1275199.0058934905,1330494.230545592,1338873.2316625514,1340967.9819417913,1261375.1997304652
2036-01-01,1278230.7572988048,1315656.6483061034,1348669.4187026084,1356922.6113017348,1268874.2845469802
2036-02-01,1276643.7901156296,1338342.1472673803,1354517.598903097,1358561.461812026,1261219.200827692
2036-03-01,1295484.6465927055,1365600.0215381484,1375122.6297038796,1377503.2817453123,1277955.8028563447
2036-04-01,1295951.7281929734,1386393.524712476,1403407.8215989424,1407661.395820559,1273341.2790630977
2036-05-01,1299578.8188009711,1369394.8186340034,1405652.746144767,1414717.2280224578,1282124.818842713
2036-06-01,1292494.3239706005,1376811.592568555,1414944.7998168892,1424478.101628973,1271415.006821112
2036-07-01,1275677.83260779,1362477.3890644205,1391046.2954153027,1398188.5220030232,1253977.9434936321
2036-08-01,1273397.6007198207,1341892.4443985168,1399037.1496280578,1413323.3259354432,1256273.8898001467
2036-09-01,1275761.326408374,1368251.8239333548,1388129.7098718416,1393099.1813564633,1252638.7020271285
2036-10-01,1281670.7769296707,1349933.2277456108,1406370.55300665,1420479.8843219096,1264605.1642256856
2036-11-01,1262468.2081481249,1338196.013519784,1433031.430980539,1456740.2853457276,1243536.2568052101
2036-12-01,1267348.5001411699,1336960.908902514,1429552.5547814246,1452700.4662511523,1249945.397950834
2037-01-01,1271194.8977002546,1337170.0375327722,1419014.9575415922,1439476.187543797,1254701.112742125
2037-02-01,1280245.7411306647,1341569.8154276558,1408636.2686715694,1425402.8819825477,1264914.7225564169
