,iter_0,iter_1,iter_2
2033-09-01,1144705.9016294605,1139783.7001760548,1231241.7304574768
2033-10-01,1136202.777447895,1137248.2342433312,1242336.922045381
2033-11-01,1132193.6379339162,1147663.7499001245,1268135.9407879543
2033-12-01,1125641.9172870086,1145821.6066535725,1272577.550173679
2034-01-01,1132306.6326011596,1126819.458759618,1266383.4253789843
2034-02-01,1135331.4907505861,1112089.842776521,1248914.7437465617
2034-03-01,1133449.1677900997,1114438.80507907,1249072.3235580802
2034-04-01,1131804.047675718,1111014.3475226713,1238537.9512155233
2034-05-01,1134732.1686723705,1119895.6865130658,1241420.039253521
2034-06-01,1143279.222539489,1150887.641214167,1222361.8008059438
2034-07-01,1147796.3812175065,1143690.0638806776,1240582.117424286
2034-08-01,1140333.9288388907,1137683.3576457903,1243593.2822831464
2034-09-01,1123369.4678611117,1131618.866457922,1270304.0474453727
2034-10-01,1124634.922487512,1157184.435565597,1283606.3543045418
2034-11-01,1126328.4148759542,1138040.20797814,1259194.1244954818
2034-12-01,1113931.8958615211,1152920.2191437935,1243887.48235247
2035-01-01,1098897.374353397,1159519.0889100393,1249313.0104148819
2035-02-01,1095385.1882221443,1154893.6023227668,1256492.815299518
2035-03-01,1117949.4174506983,1166010.117161345,1266161.2650099837
2035-04-01,1105513.6373979826,1182066.4654150659,1263022.181521762
2035-05-01,1122396.2973675858,1168938.8415991087,1281090.2367878715
2035-06-01,1110703.7346549004,1183348.8394054142,1279209.9860171427
2035-07-01,1142230.8310457699,1193496.0686799092,1321268.6789645958
2035-08-01,1138270.4321362108,1203924.7606683185,1308849.5833102278
2035-09-01,1155957.672761598,1197254.9269600466,1312062.8139786713
2035-10-01,1161987.235466038,1194933.0891768846,1317292.8505468923
2035-11-01,1159320.9363232495,1208641.9023769214,1303889.6388057286
2035-12-01,1157718.6505818756,1193849.8108368497,1304441.4960447266
2036-01-01,1144044.899110167,1200147.081201599,1324979.167269785
2036-02-01,1162995.7557580802,1186486.1194717777,1325729.2322112967
2036-03-01,1181000.2067466436,1201400.5453012988,1332510.9250027493
2036-04-01,1198183.8190211393,1196264.6764031658,1364261.8405546187
2036-05-01,1182704.0382404693,1203713.7964469297,1370186.3725254887
2036-06-01,1188317.2013709391,1199783.3428355046,1378720.5509999148
2036-07-01,1175161.7404556747,1182618.866343875,1352373.570858627
2036-08-01,1156635.500663654,1184398.5988290354,1369357.9245625543
2036-09-01,1178569.8219399217,1180184.3394418296,1354955.4548973767
2036-10-01,1165457.8347110283,1190664.603790552,1380162.9464417207
2036-11-01,1154554.61212417,1169032.480984945,1400922.9980981078
2036-12-01,1152720.2652234428,1174274.521660412,1402992.2508438798
2037-01-01,1152132.230526204,1178682.2048798436,1388926.4560406427
2037-02-01,1155152.8078117305,1186633.2497500314,1374430.7666173528
2037-03-01,1150447.0368421183,1183093.0689631088,1379072.7154249782
2037-04-01,1175710.966565313,1222985.329231997,1354167.2629434562
2037-05-01,1185248.8398010503,1232520.7072980525,1368836.8553849885
2037-06-01,1182987.1915808443,1241472.9687911153,1373666.0308732416
2037-07-01,1177970.544500296,1231614.232915898,1368489.1671593108
2037-08-01,1187096.7777315858,1222620.6501777184,1341381.1853060396
2037-09-01,1186704.7529979348,1222885.2423167329,1338842.6222057687
2037-10-01,1184009.7796002678,1221514.1530509817,1318143.9409585234
2037-11-01,1194413.101017267,1205249.4331953013,1309210.0252958492
2037-12-01,1199678.3374125138,1202648.6383342133,1316993.1090770278
2038-01-01,1220936.6165139226,1195847.7156693933,1304833.0545542515
2038-02-01,1218536.3376782394,1196441.2720249598,1307070.8978376854
2038-03-01,1218005.0951583802,1185592.9009066888,1298073.9351915687
2038-04-01,1209793.706322368,1160401.9016129158,1305022.4036994127
2038-05-01,1236021.2939730687,1197865.6815945548,1313728.6289161823
2038-06-01,1232902.2132676095,1182102.4000418263,1294934.5236028216
2038-07-01,1238472.935028485,1168416.7598737644,1325099.1813559409
2038-08-01,1252510.2313698544,1185518.942373448,1345218.1861776495
2038-09-01,1265727.2494870715,1196604.9316236544,1346620.6443163315
2038-10-01,1265046.7589674047,1205943.1100373538,1325533.6610366073
2038-11-01,1288410.766455624,1195747.2854712415,1329427.2726209678
2038-12-01,1291689.0104742977,1217636.8615918257,1333840.952863065
2039-01-01,1288595.5963784321,1224404.2735659508,1336062.01298865
2039-02-01,1293190.5118731696,1204074.6488132093,1340387.7246585812
2039-03-01,1278377.1657247792,1229701.581291587,1361292.071134247
2039-04-01,1267018.766030049,1235980.9162874427,1378809.9929561415
2039-05-01,1256318.7863689363,1204001.3387511957,1359897.156444526
2039-06-01,1249435.2433250404,1219149.5751482926,1381719.9996282991
2039-07-01,1283483.4875778707,1236031.0941201455,1389196.8115938455
2039-08-01,1289269.811392108,1222882.9550890038,1380521.5385437063
2039-09-01,1288709.494092897,1236193.1417870026,1361687.735879147
2039-10-01,1293983.9426096687,1233718.4467572696,1352294.2764108703
2039-11-01,1300283.2264967402,1243340.9332793732,1326418.1787398905
2039-12-01,1320551.448529912,1241427.1062563485,1343870.702278051
2040-01-01,1316833.2767436826,1234457.5042547812,1340378.4185488175
2040-02-01,1322453.1808305942,1236714.2894183872,1331774.323793877
2040-03-01,1313003.6938221725,1223218.6268977802,1321214.844880227
2040-04-01,1340632.1409119496,1222941.609050553,1321023.5014718163
2040-05-01,1355081.0855547395,1225473.6913009908,1309796.746725768
2040-06-01,1377951.274798525,1218777.2444684198,1291165.6089689548
2040-07-01,1362326.413317636,1198545.726617464,1308700.0901439167
2040-08-01,1356072.0158954577,1206066.2111913755,1332869.5701373462
2040-09-01,1365404.6837822562,1214385.3089644364,1334672.942724102
2040-10-01,1344074.148140164,1233067.013099342,1334344.285378801
2040-11-01,1351862.972462748,1217164.0674715026,1335841.0370631078
2040-12-01,1381998.4373210105,1215785.0895885732,1334952.701690624
2041-01-01,1372541.485274437,1243465.311112276,1317469.7677704284
2041-02-01,1373593.9493951243,1233969.520009739,1309531.6031366284
2041-03-01,1385783.4923621346,1239947.2390607046,1301608.4997335258
2041-04-01,1386301.4043582075,1228315.611487222,1317506.9320322943
2041-05-01,1397661.4772307784,1222459.0662815585,1331283.2149944606
2041-06-01,1381369.0600431655,1214966.113956554,1348308.2688415924
2041-07-01,1417535.897988109,1224510.2019355712,1355149.9016251967
2041-08-01,1418119.4241993297,1200159.4868964998,1343249.4465551546
2041-09-01,1411256.9172764583,1219503.896199527,1333319.4590909844
2041-10-01,1410603.0234436523,1215798.6096791993,1344214.9893675086
2041-11-01,1416837.243537002,1210698.6655586464,1359438.6955788815
2041-12-01,1393248.7384109932,1203927.5480142264,1359175.2735297822
2042-01-01,1392824.6184249409,1195316.16262204,1369409.7949240194
2042-02-01,1397656.3946834656,1208506.0980957022,1384084.7032307424
2042-03-01,1393789.581091251,1203642.8219764526,1384001.0694676826
2042-04-01,1396837.354310025,1207469.657755182,1361997.6848695192
2042-05-01,1410997.1612757943,1216329.3672284025,1352441.6071560713
2042-06-01,1403293.1242625213,1244207.2722571183,1338155.900133348
2042-07-01,1385842.9405238822,1252253.2922056145,1368370.3095565166
2042-08-01,1385589.8723261328,1252833.172860015,1355534.202020918
2042-09-01,1390946.9152689346,1276857.2452762253,1363125.0459203161
2042-10-01,1365171.738790077,1267530.6374000441,1373346.9205463964
2042-11-01,1357637.078657658,1274153.6594772858,1379693.1403765723
2042-12-01,1359233.4208947916,1294581.5853512674,1365753.3866394619
2043-01-01,1357873.230375049,1304533.1291395286,1355847.8129475545
2043-02-01,1348100.4270019813,1314098.0440035649,1357451.4557701035
2043-03-01,1355484.1123518602,1328081.3693583338,1363258.720541534
2043-04-01,1355707.0519203565,1350551.6156353957,1366251.4334976715
2043-05-01,1370488.572503329,1346544.2164171666,1352950.6352616276
2043-06-01,1390915.6539086567,1337920.9755494322,1390510.878961352
2043-07-01,1393931.2655031502,1348124.8695326766,1373182.5542258334
2043-08-01,1421833.823996975,1344836.7991499507,1372040.3043842586
2043-09-01,1425392.88719227,1352546.9574444208,1384209.3675072188
2043-10-01,1432729.406534958,1342013.8739907618,1395094.5390857733
2043-11-01,1456713.29922565,1333858.2208046066,1402343.6377666963
2043-12-01,1444836.1471998242,1342683.6041262238,1404925.6375457146
2044-01-01,1445667.3090801348,1326000.9110490098,1402117.2555663078
2044-02-01,1444995.404871916,1329196.2974291125,1403056.4790289262
2044-03-01,1470948.8046669965,1352687.336305443,1411901.842700761
2044-04-01,1452344.7808800414,1329796.8228720787,1428471.912153597
2044-05-01,1440266.6458046606,1352661.6108256078,1468437.9187067396
2044-06-01,1443693.3114622107,1382070.1739797567,1478942.660893161
2044-07-01,1479511.481659723,1386654.0761326011,1483345.4757049722
2044-08-01,1461737.4925000945,1429137.5323015521,1515433.600618107
2044-09-01,1480460.1708604533,1452276.9141302453,1508977.7840274877
2044-10-01,1481912.739733779,1445319.104033318,1498782.7257130498
2044-11-01,1497348.5278610303,1429976.3623988933,1480447.4399467933
2044-12-01,1512291.2730231169,1397747.6666525127,1509835.5189875285
2045-01-01,1525138.2776825745,1388303.2426883476,1521104.2636278532
2045-02-01,1507317.6843887086,1398340.748262163,1523532.8618307994
2045-03-01,1545825.8346984903,1396772.5763549185,1518281.3261325634
2045-04-01,1557571.039891097,1402390.919140201,1505685.097804492
2045-05-01,1566277.4337246304,1416843.8507462726,1490379.682965636
2045-06-01,1569895.435504957,1424087.287086442,1498793.4798724742
2045-07-01,1560762.8673300343,1432775.4264436115,1510486.8937930488
2045-08-01,1517679.1984731697,1474443.8557806225,1487770.4295680982
2045-09-01,1511823.6156766606,1480056.2756004073,1521737.4692289543
2045-10-01,1523319.7728983464,1482780.9486924275,1541840.171446863
2045-11-01,1486337.9392290215,1487745.5289041975,1536380.3108134335
2045-12-01,1476862.3362520288,1479329.9607803999,1533458.821723484
2046-01-01,1471993.0550108375,1492008.0871884208,1544302.84348409
2046-02-01,1492317.4274107476,1496761.1403853337,1557407.7901418065
2046-03-01,1462873.233277127,1494790.7324379296,1555172.9148325035
2046-04-01,1468940.30057088,1501283.3500085068,1600221.7126669425
2046-05-01,1493633.5924187605,1511085.8440387202,1610102.2440964098
2046-06-01,1494674.5062484273,1503988.375984188,1625656.0645132945
2046-07-01,1502453.0258311904,1494692.607497342,1608673.6966070787
2046-08-01,1500945.555629914,1519343.3491363558,1618975.0531799337
2046-09-01,1501086.553069613,1525774.2876575836,1600937.8868530577
2046-10-01,1495651.7707167987,1506154.1991331885,1610910.1941847617
2046-11-01,1476092.281598616,1496140.564231298,1624080.567416746
2046-12-01,1502965.914670928,1490919.9322502872,1611287.4678392631
2047-01-01,1506955.6635088543,1496805.1853273765,1621345.70833473
2047-02-01,1478251.751546315,1527723.7050972253,1627367.986764466
2047-03-01,1462282.9611173058,1531356.1473281845,1636221.9706708584
2047-04-01,1483922.8224911129,1519658.2525961122,1602001.6898001276
2047-05-01,1480372.708886429,1518107.1514540727,1634058.3946486926
2047-06-01,1474534.1378618437,1539379.858239907,1636343.5080164126
2047-07-01,1479990.9533167311,1546336.9122478133,1639811.473611334
2047-08-01,1496240.6952438264,1548373.5206150413,1653559.0593896264
2047-09-01,1481231.530927548,1575339.0551043067,1650184.4472132192
2047-10-01,1477743.0963225993,1583729.9955040906,1636665.4130545685
2047-11-01,1482488.0433388648,1572977.6648614807,1640985.8699403561
2047-12-01,1454078.010420055,1591790.418193136,1619017.5861816683
2048-01-01,1477052.5354836949,1594084.889410622,1617245.130818398
2048-02-01,1491511.2012081158,1575258.2408376897,1621721.2522673204
2048-03-01,1483312.44311807,1590718.9566893347,1605576.816811362
2048-04-01,1491326.240434643,1612152.8810767415,1626911.6871958573
2048-05-01,1491709.1848929583,1635499.129833951,1637039.6137700642
2048-06-01,1476596.1032533702,1611300.6256820434,1652382.9788743146
2048-07-01,1449059.5737559865,1604688.336933193,1647409.4383560831
2048-08-01,1445871.1110298994,1643536.9087483238,1632375.123324102
2048-09-01,1435300.922487745,1635775.715183209,1638980.76345325
2048-10-01,1449924.3327135125,1662774.5083619838,1616919.85341974
2048-11-01,1449906.211319572,1666692.053970959,1629510.6299788365
2048-12-01,1460802.5891372676,1662835.1570866327,1620174.7813230755
2049-01-01,1485638.5133153999,1680903.2632426664,1619936.373383283
2049-02-01,1477118.3127639915,1663321.0048911397,1605549.0251050624
2049-03-01,1497433.456132638,1664556.4529398493,1612073.8023817504
2049-04-01,1503786.1346482881,1655708.815667525,1618075.0960759541
2049-05-01,1519022.8537520187,1658538.2542948527,1612203.6557792625
2049-06-01,1533386.7101910685,1669269.8049490752,1602225.0921789084
2049-07-01,1533476.6902334697,1677759.6529348223,1617798.9905430046
2049-08-01,1534627.8979102394,1664211.702064565,1619186.322470704
2049-09-01,1523805.7587808373,1654703.9619580244,1636627.5495745535
2049-10-01,1522387.8127458417,1632763.6053915564,1622200.761329665
2049-11-01,1552718.091239688,1660210.493174521,1624241.6070894208
2049-12-01,1539409.3505925173,1682818.6753227978,1635892.5460850985
2050-01-01,1527993.2753583947,1663868.3969602797,1649661.4122994214
2050-02-01,1534843.135873234,1664670.9002296226,1643194.8564591834
2050-03-01,1520146.91424883,1649442.2200960536,1664897.7270799575
