,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19
2026-09-01,1169792.1933924116,1034520.1476074448,1193913.4853655344,1209380.1146786453,1102403.2474656473,1142932.95652576,1154984.3434097993,1176712.4047959202,1010786.8538222836,1140520.9427933954,1000304.2120238226,1073988.2016878503,1175085.4140901063,1262062.1284290678,1216108.663947365,1135063.7465229782,1177770.9622107795,1078136.545455008,1139936.5449993191,1071917.8733480242
2026-10-01,1179365.7199368002,1041454.9986380188,1197133.149392759,1215373.0097143333,1115073.3178888506,1157626.1290989243,1170712.1276509934,1183985.5998453724,1011848.1418918538,1123832.0351682096,993467.4267173503,1073595.2258825155,1182938.6045461968,1297495.135098157,1213140.936957094,1140830.2953948446,1171183.7631590662,1061282.1388872177,1144536.1666295566,1069496.0982708407
2026-11-01,1184443.7817678426,1045486.9128205113,1200001.8781208682,1210993.2424098577,1114373.5280449344,1161960.7268861367,1182009.358547899,1181297.7775074719,1018601.7587923378,1095992.857089059,987910.6794950764,1069656.9161752267,1183754.9045280425,1323731.0759475948,1196227.281651301,1151666.3797770482,1178739.7936870516,1062020.7925099607,1139052.621336835,1070496.9955775223
2026-12-01,1193311.3595262545,1039247.2788737223,1205335.2414117707,1215946.3591330654,1117704.1444347748,1175906.315619609,1178258.2622063325,1186334.0138387156,1016004.9179030743,1084959.2991796886,983851.853036277,1061662.5173716405,1186279.9217132295,1326688.4576961838,1190693.2821545545,1154080.0479767413,1191785.106327027,1064462.5844696327,1144079.8032000025,1082128.796402811
2027-01-01,1218940.2370946684,1048073.3043701011,1206438.0422206023,1240676.3332636587,1131406.0451799696,1196077.6842794134,1166036.385144646,1204593.0584921606,1021145.8131544715,1074471.3338477064,993825.6627634708,1054265.3644677545,1200830.2354572557,1323716.225116815,1181801.2623303323,1157533.6354893595,1215123.9506390193,1079104.5354132035,1142759.8758079933,1102514.1466241141
2027-02-01,1226628.147017215,1048742.5164032653,1226709.262907091,1272205.9349867718,1149231.6196178473,1213836.9540101108,1158562.7323813224,1204794.0367124095,1029045.9371993662,1081202.3230662304,1014268.0016023673,1063523.9888978468,1212442.4955830546,1320981.6748334235,1188466.855761555,1159023.1984085208,1238530.7478074115,1093034.7647646754,1161227.7811549555,1120719.7830945286
2027-03-01,1228708.5766792165,1042261.5849836181,1238476.456753622,1268921.8114343388,1146250.374903953,1230996.3093389634,1152204.4666216676,1193742.9407850534,1039679.4169788327,1094356.4577127455,1010107.4514404329,1058704.3599875695,1213926.9111126654,1316688.7334661423,1207267.345009962,1154341.2495749565,1241032.6382630377,1091311.4439033945,1172291.3611872913,1148171.086524419
2027-04-01,1218546.1774058165,1061087.795871333,1262435.1829147458,1270138.458809413,1147371.0399004957,1244692.8879810509,1158314.8102421772,1189118.5183062437,1049597.32930678,1091759.2607021413,1015031.4089009985,1066165.071141655,1216025.301865189,1312022.7577704468,1221527.086486292,1140612.4881920877,1245402.313662124,1077481.8944131106,1207401.0804576438,1161673.3890252765
2027-05-01,1219764.0284075115,1075878.3171573493,1281080.0809904397,1275392.796215431,1153987.9193489212,1257397.5964279568,1166097.263918295,1181890.9125793502,1050582.089983857,1097290.8619595778,1005458.2605230428,1075546.6502383507,1228298.464497008,1326846.9407727611,1236120.6109641744,1130437.3334157057,1248747.045003833,1071538.730619778,1221318.7287814294,1162829.878375461
2027-06-01,1225913.6673632218,1090698.959955041,1291113.5595746513,1285560.7415694047,1151970.7321209318,1272324.0075677065,1168738.7973226914,1183091.9111088922,1037581.1699716707,1090520.4302460537,1006548.9509598177,1093476.94933219,1237489.9852077637,1317964.8887159587,1246224.4304270337,1115942.0519681708,1275316.304964712,1072039.4752852388,1230807.2851516197,1155660.9164767931
2027-07-01,1236988.1954725517,1094799.775630434,1280832.8427410119,1288097.738226214,1132685.0149419566,1281456.716841935,1169073.965364019,1190180.3100025207,1003518.4000559441,1089274.7467312862,1015816.379788394,1104819.7021087694,1240164.5864311426,1312527.3537420118,1247594.078332628,1105244.5631823028,1306992.3819061436,1069893.2543493514,1217063.578538569,1146567.0484864512
2027-08-01,1248168.8942379113,1096957.9092895247,1264971.6349067711,1280999.0140482304,1109153.5256532868,1302550.0932335188,1166125.5262780671,1207356.65883334,989652.2143021026,1096124.6869609028,1018312.8103851461,1114255.5696694755,1239944.4457710905,1306696.961618719,1242418.5949617913,1104420.551675948,1335869.5414521853,1061711.5086851458,1207345.7290530219,1134502.401868751
2027-09-01,1261874.9924277284,1101247.577794717,1274311.7275693167,1280326.496882343,1104887.3188487159,1316689.0342406565,1163280.5322046112,1215253.3228730448,990393.419297725,1120420.7910155423,1030636.0128888289,1108212.1855907424,1240996.9918001087,1307439.9417237598,1244658.083882863,1123720.4816482544,1350981.4405939942,1068478.0492364506,1193736.1726445155,1134635.279264586
2027-10-01,1266809.7611827916,1087754.0343101076,1279293.2507920119,1285420.6507149087,1100512.0363299877,1339163.3751399678,1142350.8971085087,1213814.7948402104,1000929.5059290917,1131085.1331803405,1034304.7562319889,1099230.3813115745,1229760.9056881198,1295419.540323407,1239159.4263079339,1142461.6263564315,1349335.426647687,1078424.0007625152,1183121.8233073645,1137151.1615200741
2027-11-01,1261038.9960404378,1073173.7172141592,1274852.5415052013,1280277.7698900118,1090481.4738605649,1350751.1875465063,1136017.1446714704,1209458.5922068018,996637.8568751632,1126959.3953069649,1027570.8654938382,1078111.8989089078,1233389.1254751855,1291289.9597107535,1242729.1790248733,1154979.275932484,1357526.0332862756,1092169.2121562685,1174110.982347277,1147929.9297870842
2027-12-01,1245035.3856794715,1069890.4066826745,1273166.4232918592,1271196.7767111482,1084266.6429474575,1356402.1677714686,1133193.3890374997,1200071.3977132996,989517.0341002858,1113765.7339597098,1018860.3918797851,1080095.7071258598,1225904.098460855,1288761.690817124,1255708.934242196,1158711.1995717615,1355618.1136426881,1082808.3409264877,1170662.002504585,1145115.4569349745
2028-01-01,1250967.5100220968,1067641.72099053,1281359.8254610845,1298521.235346875,1072832.914960127,1359260.5215076958,1138114.2941372788,1195178.8299031209,999030.0955937881,1128924.651945674,1017624.9674604145,1093425.4138113295,1240766.8952775772,1289384.3183128685,1286791.111480828,1157225.455694332,1360670.4343261614,1096603.160554396,1165395.0659203073,1168908.2520983173
2028-02-01,1268012.345937387,1068736.5489767122,1310282.0591042642,1340453.7709135453,1083591.9763589448,1375578.9455180108,1154760.4063534178,1186155.6081400358,1012421.2232787475,1152272.9834968057,1020823.2591755262,1127109.775078374,1255292.2200088843,1306627.73830628,1308569.989919286,1170274.2245426287,1386930.1527221736,1104648.6973677005,1170904.530550922,1188852.1855315175
2028-03-01,1296443.2900190924,1076739.213416955,1306746.366787271,1369480.8060228904,1098407.36287858,1387272.6741190925,1181618.4196107495,1181180.7565658079,1031899.6044750302,1162014.284987965,1023064.0974352051,1154610.4224316613,1280475.699347792,1327405.9655524837,1315814.3796478158,1179418.5424579184,1422461.6624106688,1111967.2857136335,1166070.145006402,1201536.837706205
2028-04-01,1322667.2186817785,1079565.4771309383,1314941.6430190108,1381005.4679184158,1113351.228559921,1408845.2854886223,1199550.7085801207,1161853.5708302513,1039469.2050763398,1171218.871967812,1029422.2130570833,1176122.1984528694,1291323.0625712546,1349744.8440241949,1310933.2166518595,1201820.4442214305,1454322.8266823557,1109893.2894259207,1159596.9756045213,1225094.5326704194
2028-05-01,1344111.5984672501,1087248.1050930344,1351007.5238384656,1400794.5310070924,1129353.8047913527,1422836.8834267398,1220469.4473951256,1151812.926051256,1060635.726353725,1174343.55955786,1037969.8576475934,1194487.1481501914,1300002.1450823739,1363193.6859796625,1322126.1105834786,1206393.7880443514,1484923.254508692,1117105.4268030778,1146458.7867213723,1231805.5233453638
2028-06-01,1345305.1448510087,1077286.6552673362,1380951.134198506,1405710.305220373,1118439.752211927,1450074.5827015007,1233790.144792462,1131324.0027095424,1050749.1612845417,1164154.9711666347,1025706.8707428771,1199037.146098185,1295956.0816621743,1362135.2339038264,1328713.1308623464,1223423.4064990978,1505767.7751446874,1114382.1931238496,1136300.6025192866,1226097.9978895974
2028-07-01,1331557.261376957,1064674.0755691733,1407275.7542673098,1401987.2948909677,1107933.527460693,1462577.0153873903,1245356.6897587827,1125393.3112744982,1060112.7863495087,1174425.9113456716,1019564.2948606792,1193354.4602080823,1269720.0925408527,1351824.6510604958,1340293.2035102313,1236047.0286753625,1531998.107725119,1109394.1512487163,1124307.7289156956,1230933.150262241
2028-08-01,1333470.0387863147,1054569.1058195764,1431998.6786507268,1412520.2234392355,1105012.1010062613,1479395.7926729582,1245609.7094649826,1128727.3067516857,1068294.4171297404,1178968.4176854412,1015310.2973318959,1195622.9202561758,1246333.7541787084,1329358.0450598744,1335697.778282625,1260210.149526159,1538001.8470936224,1085195.0508944346,1120340.2608465857,1250612.9888143
2028-09-01,1345129.8332624773,1056369.0941059627,1449053.5499449526,1453435.1082159071,1118381.9823458046,1487405.269058907,1263366.5852530543,1136121.0329051146,1083925.1097328574,1193780.1110540254,1027991.3953463795,1188235.8953367237,1238298.9801093694,1332164.8800556695,1339729.4763437917,1285860.6060724007,1573102.2007830748,1065469.017441694,1107094.1514025477,1303086.8010047914
2028-10-01,1337750.1689152059,1065284.698481963,1453618.3497763306,1500227.5805788697,1125567.4491329456,1480177.9309302506,1276399.4196881775,1142337.9460170087,1077093.2887357636,1200413.8562054434,1033664.2730291138,1187074.1922836457,1232643.365414807,1342114.6676363142,1353644.6537078691,1297369.9177347373,1604817.5481271374,1057009.912682815,1094187.246903104,1347431.3096046802
2028-11-01,1319812.1773593004,1067519.1801144488,1434579.4676954949,1540344.3641196908,1118672.2066233738,1469888.964743472,1289339.7264623467,1127633.5228115483,1057046.811084599,1208773.4554576967,1040104.9554453371,1199725.2445649751,1243084.2848468542,1351079.4665666458,1365935.4144998388,1287924.468688408,1635077.068234416,1065556.8418679712,1075287.795743842,1371797.153012693
2028-12-01,1299385.4390948396,1064387.1330536494,1422177.2578269541,1559747.518145637,1104906.5632564323,1482574.2047583237,1299863.8277894584,1132230.0097067019,1052629.7628821556,1217205.0158576663,1052480.2848070257,1228863.2191487055,1244551.3074025728,1362711.7195865347,1383082.3730783372,1274796.6533712484,1670776.834902021,1072872.7365479898,1067194.9211554525,1381472.091088127
2029-01-01,1304455.7280195055,1067263.7654389502,1416099.6971147177,1580223.704276167,1110951.9352210327,1503069.3204645435,1288574.9980473546,1141009.2618485566,1055943.0672882283,1220736.3015716013,1060473.8461496083,1251432.630715711,1246866.2358131926,1377170.9028802873,1415613.2948527273,1270074.8691884533,1711922.517599194,1078298.8908263284,1061256.2783913724,1390629.184948119
2029-02-01,1323435.2956508955,1060929.8927424706,1400816.4917247235,1603263.961945234,1126446.0423148198,1537297.7592797538,1297339.5043936041,1158971.3898443116,1084988.332072947,1232481.1469803953,1072777.7222161726,1252497.6555626167,1247018.2537660142,1395683.448104872,1447263.4292831405,1273802.0496280424,1767588.711815741,1073958.5584486765,1057948.0436921609,1380005.0569948398
2029-03-01,1343110.162055866,1053328.073609478,1391391.0091318255,1620734.8154124971,1137287.5086276997,1573343.4612548251,1303325.684032692,1148502.6296559994,1108718.9911687034,1247606.9678927755,1091802.7588820392,1255861.0531149234,1253434.8628990357,1395341.8026485418,1454152.4092781,1270666.977665099,1788307.787137419,1071212.8148441308,1043514.2838165867,1377030.9469088498
2029-04-01,1349287.8126138444,1059371.8055944387,1399831.7705907668,1637698.1486848334,1132597.6240356758,1611889.3635887266,1300368.6853844181,1160976.8850028585,1116518.0362408985,1241063.928964584,1109863.2747444124,1258765.553241379,1266954.3655969098,1383800.724161753,1472304.9747148696,1272386.846527004,1797704.2650988565,1073910.5878600788,1036807.9741858768,1388710.0142845674
2029-05-01,1362403.9466060312,1065402.344589917,1409990.1619982177,1657225.7800635644,1139349.3417687619,1625188.7488870097,1297245.0144775524,1169560.7971882843,1119472.506539726,1240646.8522656788,1141630.7322167763,1274974.9600207005,1283857.04159694,1390540.7363585625,1495912.7699232416,1291418.3282736868,1805425.2253128253,1065203.493763183,1036689.1198566644,1389663.7930399561
2029-06-01,1346327.9293758555,1069487.8737146934,1389244.0613411465,1674449.4077757036,1127049.7758504804,1625343.6220362529,1301290.4653324543,1159612.648206809,1110604.4774846956,1227908.6183750217,1156518.495099501,1287919.0534572913,1301619.3802063134,1396330.3022998883,1529564.0393312841,1305794.5977359437,1802232.2664058374,1080822.3537276979,1040347.8344035853,1391463.5493208747
2029-07-01,1336606.5188968012,1065230.883456277,1368839.7382290417,1681755.6511277007,1109450.9434238775,1595844.8259897258,1288244.456401249,1159504.4626163244,1094247.7128623808,1212284.369856988,1159162.4395230142,1304041.3403452728,1314401.1386244646,1382753.126823297,1554156.3618852298,1311290.4918263215,1794665.9418979501,1087787.481489194,1046507.7189240201,1379471.4844232756
2029-08-01,1327717.852466261,1053355.1786230367,1358027.3151799508,1691910.8673535404,1085753.0846731502,1559391.399405187,1291705.7335006858,1162874.1035622442,1081321.9112157158,1192513.7678914152,1152943.0188454834,1316095.3750120348,1326268.6295038688,1365650.2463417244,1591556.8013746175,1307817.7829632028,1792715.7916866888,1105238.658175567,1032792.2733271536,1380473.2609418111
2029-09-01,1310805.8980081738,1042341.3019029961,1357535.2268378718,1732311.4599978477,1077171.3268334144,1558883.7449470481,1280366.3528960398,1169072.2192427707,1080256.2679604616,1196479.0351107058,1161956.3268829086,1338431.264472297,1338855.6159379852,1349682.0312939223,1617421.0393798235,1318807.3911802778,1806963.7301214288,1111951.12807517,1017177.75270256,1410444.3928297842
2029-10-01,1300857.9195782754,1028529.1366049588,1360693.641304262,1789306.1562833237,1085078.6600788843,1561613.1723532612,1267389.5811462947,1181197.9926928168,1080552.061153603,1200132.3429341477,1180080.5760006588,1369887.570476132,1327006.9445808632,1338288.5302145341,1613164.7647878062,1332517.5452454959,1791725.4340668884,1108391.5796550978,1010227.2246964192,1432724.771499404
2029-11-01,1282910.3845964796,1026228.0595349512,1369679.2555416436,1842912.2207758995,1087237.6410862491,1569861.476252894,1234405.7566672915,1188271.5248104625,1069259.926586703,1212633.7968346835,1178607.6369159154,1374603.1482900903,1317355.3951381657,1311472.0253344558,1607014.5984591963,1333444.681938145,1760700.7874136975,1102630.4028270177,993815.4169431827,1437715.1386826478
2029-12-01,1274637.5384908721,1025577.2731952012,1372549.116607485,1884135.2103367047,1080566.3917304876,1578488.4197147875,1211456.4595554739,1183474.4767228954,1072154.9504497563,1226394.4166927345,1164527.1433373063,1383638.1043059956,1338955.6111057992,1298986.6703239547,1582075.9343919074,1326961.6206192481,1748998.914090109,1111308.1657119186,980038.8975074083,1434607.7362075362
2030-01-01,1277479.9895243575,1043906.9024756975,1371635.2108548633,1912707.5727781453,1091527.8811404158,1580329.9508674752,1210369.9131952098,1185395.2664541088,1075622.9034367572,1232952.1635588647,1169140.010185355,1397122.824175837,1365202.6586951227,1305529.4003729972,1567454.0636849436,1312994.0449265665,1740234.1449109246,1121569.2287634723,972618.5139496297,1436916.9442976008
2030-02-01,1280260.274644546,1056721.7614257988,1376094.0935485214,1924010.6764573955,1102735.2903456027,1587917.5160307505,1246408.5271001828,1173221.6914147441,1089756.515990565,1238657.0237985954,1190808.2350499423,1422726.5303244928,1429018.5457298139,1319843.0097647603,1552024.5917755747,1321214.1564130648,1754177.222348008,1135430.8424898358,984556.1245469841,1429527.6914419972
2030-03-01,1281604.9961145471,1064908.8798128807,1392446.5743304375,1922846.8802399295,1119374.9421831805,1586629.2332227384,1263992.9076849127,1158500.659639618,1101130.8082071755,1240511.3960205826,1222951.4094151373,1437506.8582976686,1472959.7320625489,1314342.6511998482,1553757.206335632,1328766.8345062013,1764443.0975745376,1157457.2558850087,983710.1965332556,1420266.2291636
2030-04-01,1285910.0025070289,1067574.7028821078,1407697.9894027463,1930218.287683113,1120373.3679646868,1590746.4526543436,1273242.430196427,1146911.252739265,1103973.491407259,1233752.801123577,1254412.1370401944,1459959.9686220204,1508271.7557426908,1323356.8591803068,1567453.8183104517,1338050.372818231,1780393.6856344368,1184756.2780629154,993227.2709230909,1442930.232736195
2030-05-01,1303137.447810638,1086328.855991009,1414777.4590946771,1931155.33617103,1130619.143778173,1589514.1833093204,1275518.8529971777,1150442.6078221875,1112701.10269099,1225561.5340098792,1295914.2568628604,1473302.923013116,1533937.5840465054,1320380.730652022,1598848.9328350564,1320992.9356465873,1797876.9660926578,1213839.666309427,1012882.846262659,1471709.2408510507
2030-06-01,1319344.782583496,1099605.2984530153,1416957.7227851057,1920480.660807253,1128987.2472971205,1582510.6712670662,1266057.7499194068,1135355.8985817768,1105381.1414713135,1207408.7717053862,1316192.4426708126,1474979.6998370434,1561445.0591495791,1310269.1706933877,1638628.5189171543,1311638.2336499381,1812711.478633125,1238766.2931782762,1018109.9818516171,1499301.6591555905
2030-07-01,1325103.543585842,1105259.2202903247,1447308.9665572618,1904707.735446829,1116262.2408749005,1591605.63373169,1255037.44819757,1124605.260195769,1098398.5116466868,1169776.6393178375,1312664.8229596312,1456463.5178988157,1588487.8642888193,1298147.8629019991,1660723.5392100706,1298970.7366441844,1825182.7349362613,1255087.801643991,1020647.9764066238,1501939.542309734
2030-08-01,1308878.6834344992,1098041.303300499,1485799.864451929,1894031.1922897028,1096026.8868022044,1589851.3899999836,1250794.137721729,1111854.574954545,1107380.764018041,1163606.959712461,1303188.08118383,1454571.5171506712,1611369.602216478,1283418.7595203954,1690443.4959555683,1301340.3593965503,1822279.8388025293,1274616.15032664,1015691.3650539767,1496919.7161411163
2030-09-01,1307881.5733495373,1105293.062817278,1509755.5003220486,1887241.9100216562,1107002.4720037973,1627698.9318719252,1235355.4296026307,1102058.2086688865,1121973.2863183469,1160810.8840456703,1295154.4780377413,1441947.8498358678,1617978.3123857426,1305640.467670197,1686359.4678412413,1328325.4669283344,1821774.9639757087,1301732.9393726678,1027174.4973934379,1507421.4589670277
2030-10-01,1301106.578303755,1121557.9638984383,1512343.776976125,1882444.973033681,1113845.0833574946,1654031.3921164167,1231936.962952557,1087712.4023145023,1145600.3644983203,1163970.5489474363,1287274.3228647362,1414373.8235091465,1615169.9744175947,1336741.705435008,1691713.3691806397,1365574.5025666526,1795950.6873169087,1338351.0162781242,1024366.8107585682,1529209.6334417905
2030-11-01,1305604.3468850956,1142740.30953023,1488437.6263278383,1876555.9169437904,1105246.8022973961,1654901.8939987326,1217195.121705921,1077943.7124484722,1146585.562312875,1152750.660120245,1283181.9552672124,1400501.9817184662,1611056.352153854,1365452.188023125,1704332.6149417493,1395169.7958542926,1777914.2501018292,1362290.3467326541,1014313.3387400686,1551241.3073149668
2030-12-01,1310993.463373871,1158065.5517061614,1478018.812875056,1871743.1128658997,1100203.325713839,1648643.221372397,1217459.377783302,1075678.0090511965,1133310.616874217,1134263.3277568961,1290517.5412807516,1395125.8127890027,1622479.493139149,1373971.214771634,1700285.9200261813,1391922.8903907472,1791579.9744430864,1377481.034627476,1000062.4407068281,1545290.7321451828
2031-01-01,1311486.537015243,1181205.064531731,1498170.3840332176,1900720.7232672002,1092311.3709082701,1634609.7616449634,1208270.982278712,1085055.4416441675,1119360.7907372857,1129997.6386568537,1288291.290861362,1405433.614363792,1635876.667959233,1372542.9982617577,1706143.9894564862,1403861.1029952094,1816454.0302884653,1394784.8526348344,1003023.8083179836,1558965.708561276
2031-02-01,1315202.2374092701,1210893.8251222272,1539586.629624335,1940696.8567470664,1096220.256779488,1665275.7430306925,1202763.8173882358,1106886.1049227426,1134790.243778391,1137595.4694827243,1287336.2923866953,1408198.5198026202,1641738.4335772144,1393030.0834014025,1740212.8050386994,1414710.3276577513,1847303.1971799925,1416796.0132038617,1006362.7080275667,1558530.5588841091
2031-03-01,1322177.833814322,1227106.3556050444,1568226.6037255928,1982223.9922785799,1098465.9772524799,1698186.2123440888,1217112.4947240097,1122833.765904029,1140309.4851315592,1139915.4672027014,1288719.7063580602,1404815.5098006397,1659776.3056988213,1403512.124716616,1772045.6813261649,1419930.774334934,1875440.9206498135,1429073.8949476767,1002305.1633765545,1556644.629418643
2031-04-01,1334419.138362466,1227485.1002476343,1599294.0631235624,1989026.0289336564,1112141.0241911027,1740331.0480923126,1235410.5743450588,1147911.5402978025,1168490.5648906853,1137707.266432418,1285895.0977789795,1414492.082351777,1687351.7513664237,1420986.6259018918,1802650.4019111095,1441124.3632291635,1888735.2027796018,1433009.1655547,987501.7422822642,1557135.6765521755
2031-05-01,1368746.4342327106,1237017.5908742365,1610104.028034362,1997088.9174993627,1128973.9603171183,1761704.2475482365,1250334.322103014,1158544.6696982428,1186385.8176032966,1145142.7149612403,1284007.8300634401,1424586.8566932876,1721535.0996935077,1430023.3380733249,1817731.9946274112,1452429.7628246478,1910326.2782029994,1424439.2833233443,981394.7195999341,1559804.6841748753
2031-06-01,1380810.5973366636,1234906.8664671374,1608809.9439712162,2021555.3528726995,1127847.2891545526,1758424.7847986028,1249547.312769869,1168457.110342629,1199923.2402414733,1138132.9037419225,1284335.2168925158,1422173.649425071,1751682.6232314988,1438144.7726091202,1843663.4540156268,1443650.2822576738,1912946.4443008548,1411695.5324628032,976482.05636556,1553192.152965947
2031-07-01,1384286.2399866772,1239958.5077642004,1596464.4621826385,2041725.2779296506,1124046.8855059098,1745509.2592210828,1241452.141954676,1163302.9942733522,1199144.0400269297,1126081.1937489216,1268944.3226584084,1401497.9842593584,1793844.2525410284,1430273.0245035652,1834347.18912892,1416471.013001324,1933287.1822479076,1381492.2732738582,973793.1367103154,1557579.4581546357
2031-08-01,1402728.921613765,1250448.6294557247,1593698.3650225396,2071919.8858808826,1124095.5482992511,1728083.856379246,1226222.796055083,1174255.1184079011,1193183.7302574331,1129416.410301157,1284700.6518886783,1379897.0898124445,1823442.3408381625,1411497.4251414642,1836688.8892318192,1394611.1220906659,1950972.3368292802,1332338.3439044647,969376.3592864285,1574231.4243911945
2031-09-01,1435823.342296528,1275201.562788095,1579838.931904389,2093591.269190563,1135855.876779091,1745979.428872052,1239609.4710835333,1179102.9980502247,1210475.4079308552,1132199.6508993993,1296358.7043748295,1366205.4378799945,1862351.7465958332,1410016.1304571917,1833544.4924218,1390333.293105429,1958504.2657903351,1299386.3723280027,980295.0842288963,1585861.7068728204
2031-10-01,1450412.0689363384,1277121.5120806631,1588284.0506202306,2085412.0000442353,1142591.4352005494,1763740.6473088765,1253901.280063151,1186620.1694308377,1223057.1419761833,1126681.5242288685,1294500.7126754657,1369992.1320639977,1902161.432762615,1392504.205132276,1845823.0436380368,1392105.83554131,1958638.4513545812,1270618.8755497602,981764.8071430898,1595479.8801656505
2031-11-01,1449789.698206605,1272879.3272748382,1612819.9697580764,2059899.4595963238,1137961.0792044713,1764479.10929008,1249390.124742224,1190659.8837699275,1233944.8986081262,1124118.1762295167,1307403.6489545628,1367266.1272892305,1897170.0020412116,1375990.5229945565,1867321.932337512,1392919.483692037,1961058.7844242603,1258509.42268887,986300.1916893213,1577544.0322066413
2031-12-01,1445430.9393127454,1257781.0106129516,1631128.6118276995,2036202.4724656246,1136822.8732710772,1755849.0780139898,1248916.0305847726,1208221.2529127307,1228014.3023102637,1117822.7307834774,1310412.87022008,1352730.3430835253,1873632.6702543718,1356967.645427861,1886170.2552222523,1399480.764159455,1970578.8567826855,1247468.364829765,992897.6562910101,1558361.3499440982
2032-01-01,1458470.8893885093,1253438.634631156,1660188.1279107984,2067889.409658817,1141259.5984446995,1737146.1860925858,1257687.117457695,1218718.0872867492,1222248.3471378111,1131167.1788187313,1317240.7115667695,1342195.8095689612,1859319.8624159545,1352012.0398996947,1888870.3090777793,1404666.2833619763,1996240.8691228738,1223604.3356378214,1000724.7343737883,1547000.6089020723
2032-02-01,1473685.5441555965,1260847.6884836727,1677780.629493247,2132293.5716801705,1170410.000686622,1734544.8439391404,1280154.4360605828,1235664.8755787534,1236121.3366320506,1146586.8253705862,1307625.5141266577,1332645.7261210491,1864186.967457173,1344721.70389349,1884542.1154186088,1410912.5990219698,2036129.627228987,1211370.844460492,1013241.8123400315,1549026.2118905562
2032-03-01,1465441.8385199495,1255313.2275421207,1694139.9082345394,2199248.8360508885,1184178.0665599296,1728635.042018002,1298667.9698029254,1243062.1066867788,1265876.9177591882,1174750.2750276427,1297234.4989108145,1334081.7234875779,1863094.8469164849,1346356.2592510402,1868836.6806531814,1421694.313369176,2038995.3107060913,1202884.4945572405,1016327.5099699257,1561849.927248695
2032-04-01,1441586.5614008803,1259392.2631418856,1698854.1560386033,2244951.561526308,1208451.707538652,1751966.5394108898,1312953.7545003719,1257597.2011688096,1293240.2023097905,1183228.094910504,1293287.1081172791,1340835.7099417762,1874579.5426886233,1343836.0661772368,1888891.344934292,1439834.3558881271,2041295.4107307286,1212544.4687097254,1016494.0945517886,1567757.0632153675
2032-05-01,1409639.6067196825,1248691.84391626,1716153.5862113175,2281720.135330727,1222981.8209244807,1765563.0144636887,1307507.362975481,1260095.0378105422,1316874.0113553882,1185149.1644688467,1312729.1521491266,1350247.3798993865,1882439.7828526061,1338477.3245154077,1909534.5425747563,1469270.5958681745,2040940.4049215915,1221728.769706644,1034609.3763832839,1568522.5912455271
2032-06-01,1391620.283547692,1255733.4158305568,1718456.8825449438,2249410.032541877,1232466.180123645,1756401.700647658,1296242.936891176,1250584.7127237832,1335874.9054050564,1175718.0689096942,1335889.0666023537,1345097.2159554695,1892447.9330874863,1347366.320260538,1939243.9642396783,1486069.7959479422,2020482.4422386675,1233261.6361063085,1056502.3177442874,1556380.006309491
2032-07-01,1390850.0383185337,1243710.8046605762,1743792.5735749328,2241056.7697980055,1225533.5831436696,1737217.5294406556,1283384.58898519,1234233.8821106944,1343759.2183366402,1169420.8134921729,1338850.0057514873,1315820.2299668982,1865543.4531697736,1339281.722283902,1946549.841189111,1483219.261891905,2007886.9134445868,1237923.904218357,1068901.9440039785,1569290.5054061534
2032-08-01,1384429.403216951,1243956.2186832645,1772375.4517895305,2226317.404710351,1202524.758603248,1738089.8940105059,1288509.87756846,1230968.0018352172,1348602.965475697,1167952.6348822992,1337422.1220134343,1300349.2877414944,1868869.3228189757,1322254.365430791,1953728.594617638,1476620.193923841,1986147.4569795788,1244397.1293689176,1068375.969491405,1562235.648277475
2032-09-01,1384652.3469510425,1268503.6501672051,1802893.5907498426,2238740.2787408787,1187613.9905369135,1743211.7185600582,1286197.0019462688,1242814.9432083122,1356452.275693736,1162039.3623975378,1332659.1130615552,1293811.1077857679,1881691.3305415893,1299507.9128714972,1995382.3165941336,1480464.114835465,2013703.6135935818,1243763.018123923,1093803.4186001264,1570486.0374691004
2032-10-01,1373710.9145688352,1299231.738240038,1848526.4115486804,2248604.8647899115,1176599.8354728983,1765949.3501689201,1311939.768574518,1261519.0733195487,1358409.2080068984,1167533.8755437913,1315047.147732426,1301882.8726332379,1904419.0262273957,1277899.8084809335,2003520.234901786,1496985.0026008987,2012479.6668656997,1251688.6998087682,1100134.473391538,1559304.236152881
2032-11-01,1349481.7788115991,1295368.7190800454,1889946.4370452662,2209549.6341786957,1174458.1941799158,1794060.0124159679,1321931.4301950834,1276267.5356235723,1374340.0830947605,1164214.5986643946,1314539.8039308342,1309190.2086986706,1929486.8523213873,1255880.2643868986,2015789.919012083,1501227.27229631,2039931.6111588245,1243332.0643968794,1109899.3697357592,1545891.8750267595
2032-12-01,1331899.4569396419,1282781.6940134813,1921577.2976120398,2185502.050663505,1196479.0817119207,1814180.361421753,1324747.5885707897,1275069.3253938195,1362924.6194104191,1151426.2164004976,1318084.7192009673,1318081.479876773,1947673.2270878225,1247607.2445850393,2018199.1403158219,1500141.1917337696,2032697.9538147177,1237344.0053620422,1114413.3588195094,1534123.1429756733
