,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2033-07-01,1107838.970339645,1149250.201718662,1196630.3512102845,1208475.3885831903,1097486.1624948906
2033-08-01,1106342.4818415868,1146358.530918054,1181111.6347503664,1189799.9107084447,1096338.46957247
2033-09-01,1122251.917019649,1146801.472054996,1164874.7837877683,1169393.1117209615,1116114.5282608122
2033-10-01,1121769.5085765128,1156894.3291008407,1161543.1042097455,1162705.2979869717,1112988.303445431
2033-11-01,1127412.239950635,1155412.7666314635,1174707.2696985942,1179530.895465377,1120412.1082804278
2033-12-01,1131961.0265470743,1147367.4224721608,1171935.3744262808,1178077.3624148108,1128109.4275658028
2034-01-01,1117212.1316573787,1151885.7812508368,1166975.451975586,1170747.8696567733,1108543.7192590144
2034-02-01,1096547.6743636774,1153217.4811966962,1153400.713648048,1153446.5217608858,1082380.2226554228
2034-03-01,1093602.2352935767,1149817.2441706618,1163204.9113906908,1166551.828195698,1079548.4830743053
2034-04-01,1091380.8932588522,1148840.6067810233,1149004.6918595752,1149045.7131292133,1077015.9648783095
2034-05-01,1090100.41946186,1128699.7604821746,1149450.7215535955,1154638.4618214509,1080450.5842067816
2034-06-01,1110106.2055824331,1139161.5023423801,1140331.9124496735,1140624.5149764968,1102842.3813924463
2034-07-01,1103351.5591592425,1143474.1475964487,1153794.9439687186,1156375.1430617862,1093320.912049941
2034-08-01,1097157.2214899594,1135499.7943337685,1153729.5917214395,1158287.0410683572,1087571.578279007
2034-09-01,1089819.073277203,1119597.6345313312,1169997.9589456092,1182598.0400491788,1082374.4329636707
2034-10-01,1108197.7140320619,1120905.798266965,1179452.5238001836,1194089.2051834883,1105020.692973336
2034-11-01,1089569.7062442494,1109388.699897785,1159567.1083048617,1172111.7104066308,1084614.9578308654
2034-12-01,1098986.189138834,1100457.1802980187,1153196.4634123573,1166381.2841909418,1098618.4413490377
2035-01-01,1088671.8345705406,1104788.7723479918,1158172.7657658278,1171518.7641202868,1084642.6001261778
2035-02-01,1084513.0536733095,1100622.054174714,1162225.8333893574,1177626.7781930184,1080485.8035479584
2035-03-01,1104258.3191168986,1112539.1624215252,1158878.347631212,1170463.1439336338,1102188.108290742
2035-04-01,1097318.1528922338,1128388.051960011,1159248.070843702,1166963.0755646247,1089550.6781252895
2035-05-01,1098934.5019537646,1119035.1676851474,1169648.227842132,1182301.4928813782,1093909.335520919
2035-06-01,1097528.1804766778,1131914.4699580856,1171095.5388132378,1180890.806027026,1088931.6081063258
2035-07-01,1121786.945709155,1140764.874277864,1202664.8046234015,1218139.787209786,1117042.4635669778
2035-08-01,1119882.0361820392,1148660.219271857,1194785.7098467108,1206317.0824904242,1112687.4904095847
2035-09-01,1129997.050779289,1140982.641774509,1195407.8908322663,1209014.2030967057,1127250.6530304842
2035-10-01,1133276.0229153647,1138942.0661665369,1197542.3433224207,1212192.4126113916,1131859.5121025718
2035-11-01,1118321.3325426315,1150540.4928801267,1188716.1116426303,1198260.0163332561,1110266.5424582579
2035-12-01,1113251.9588390053,1135849.5714849087,1189484.6003252517,1202893.3575353376,1107602.5556775294
2036-01-01,1102983.6390073204,1143438.6007830044,1204347.2504954392,1219574.412923548,1092869.8985633994
2036-02-01,1108850.3615091732,1131321.4935501975,1203309.377170865,1221306.3480760318,1103232.5784989172
2036-03-01,1125712.9519731,1144479.6897665886,1223270.65613158,1242968.397722828,1121021.2675247279
2036-04-01,1135742.5605423178,1139908.3952000937,1242317.8179971222,1267920.1736963792,1134701.1018778738
2036-05-01,1127667.2857876727,1148416.4359447123,1247151.2426697782,1271834.9443510447,1122479.998248413
2036-06-01,1138090.0190691939,1141632.8972685863,1252705.6204246858,1280473.8012137106,1137204.2995193456
2036-07-01,1122996.3791871753,1125494.0967787656,1230945.411693393,1257308.2404220498,1122371.9497892777
2036-08-01,1120458.9636450198,1122540.85108486,1242177.2442555851,1272086.3425482663,1119938.4917850597
2036-09-01,1122950.197223201,1140509.4493730355,1235176.2579027668,1258842.9600351998,1118560.3841857424
2036-10-01,1128006.1310124665,1128746.3771245063,1253457.3008752377,1284635.0318129205,1127821.0694844567
2036-11-01,1110183.3775806844,1110750.673851414,1261230.385508468,1298850.3134227314,1110041.5535130019
2036-12-01,1112246.7483428193,1116573.2769482017,1258155.5150786974,1293551.0746113213,1111165.1161914738
2037-01-01,1110093.8569428397,1119306.4078739693,1247696.9864212428,1279794.6310580613,1107790.7192100573
2037-02-01,1111217.5399712394,1124728.3049541255,1238666.7993095582,1267151.4228984164,1107839.8487255177
2037-03-01,1107605.5059736047,1127225.0250617478,1240532.800442335,1268859.7442874818,1102700.6262015689
2037-04-01,1133223.227870509,1165433.115870242,1227858.1689752364,1243464.4322514848,1125170.7558705758
2037-05-01,1144025.7658025746,1176112.4649418138,1243156.9916416423,1259918.1233165993,1136004.0910177648
2037-06-01,1138770.2477973225,1172523.6123816296,1245609.0951425233,1263880.4658327466,1130331.9066512457
2037-07-01,1130053.8220487193,1158933.9133635766,1238188.147900695,1258001.7065349745,1122833.7992200048
2037-08-01,1143014.5866269525,1153160.3011436847,1217454.8591129743,1233528.4986052967,1140478.1579977695
2037-09-01,1142528.6603169395,1154525.9838734264,1214126.117462035,1229026.1508591871,1139529.3294278176
2037-10-01,1140915.443713787,1151582.3540238324,1187184.637955206,1196085.2089380494,1138248.7161362756
2037-11-01,1138524.7523854945,1144855.1895575474,1180635.4932626106,1189580.5691888765,1136942.1430924814
2037-12-01,1134372.303172873,1150079.0275888732,1180479.3508997182,1188079.4317274296,1130445.6220688731
2038-01-01,1132714.4633518439,1170368.3369224493,1174768.498848862,1175868.5393304653,1123300.9949591926
2038-02-01,1136055.0334570452,1169983.5174871995,1173551.9182529962,1174444.0184444454,1127572.9124495066
2038-03-01,1127974.8908070154,1169437.3880560026,1174241.8076280635,1175442.9125210787,1117609.2664947684
2038-04-01,1107429.878019536,1160504.5032988288,1174821.6783435761,1178400.972104763,1094161.2216997128
2038-05-01,1140268.1585084416,1184040.0344064934,1184516.796677775,1184635.9872455953,1129325.1895339286
2038-06-01,1131787.9960909106,1181264.127173306,1184432.1834295227,1185224.197493577,1119418.9633203119
2038-07-01,1122119.9172910184,1191253.9009695998,1201635.220915256,1204230.55090167,1104836.421371373
2038-08-01,1137666.5465535948,1204173.1780701343,1218459.3592469508,1222030.904541155,1121039.88867446
2038-09-01,1148515.903764623,1215600.2539646171,1221993.8253908318,1223592.2182473855,1131744.8162146246
2038-10-01,1153597.1558788524,1206173.0882392025,1212699.6449268048,1214331.2840987055,1140453.1727887648
2038-11-01,1145959.2096765358,1211957.6943251132,1232501.5756853137,1237637.5460253637,1129459.5885143913
2038-12-01,1165085.8520010773,1219732.2752491406,1235009.1151516528,1238828.325127281,1151424.2461890616
2039-01-01,1167771.6243177992,1218706.677392826,1231213.4123329725,1234340.0960680093,1155037.8610490425
2039-02-01,1145451.5523967599,1222154.0818743706,1235878.9679025928,1239310.1894096483,1126275.920027357
2039-03-01,1165611.7236821828,1224105.041265229,1240746.6278537554,1244907.024500887,1150988.3942864214
2039-04-01,1165962.5590764615,1210311.4555236176,1246930.1168760962,1256084.782214216,1154875.3349646723
2039-05-01,1140681.819238652,1198812.268563642,1233014.494194963,1241565.0506027932,1126149.2069074046
2039-06-01,1155598.21278031,1192428.2892606019,1250450.5270879115,1264956.0865447388,1146390.6936602371
2039-07-01,1174628.7887680526,1222159.0030215532,1261039.370151,1270759.4619333618,1162746.2352046773
2039-08-01,1163362.2174677814,1226608.0491931553,1253929.7062559559,1260760.120521656,1147550.759536438
2039-09-01,1172281.3284603755,1221894.7959498942,1238522.1808090599,1242679.0270238512,1159877.9615879958
2039-10-01,1169426.9605506437,1224400.735790533,1231836.4759167524,1233695.4109483073,1155683.5167406714
2039-11-01,1176857.4819747794,1213799.9503478971,1233591.7604818528,1238539.7130153417,1167621.8648815
2039-12-01,1184137.7284496042,1225842.368623213,1247704.8331301664,1253170.4492569047,1173711.5684062021
2040-01-01,1176549.9623862882,1219861.5974293023,1243772.111229157,1249749.7396791207,1165722.0536255348
2040-02-01,1173586.3434174168,1211600.2565895936,1247742.090632487,1256777.5491432105,1164082.8651243725
2040-03-01,1160828.4707393404,1199845.9874571217,1237784.6749284458,1247269.3467962767,1151074.091559895
2040-04-01,1159940.0433447268,1202642.3540057365,1256475.4705234014,1269933.7496528176,1149264.4656794744
2040-05-01,1158275.444214408,1190756.7656986427,1263262.7656021786,1281389.2655780627,1150155.1138433495
2040-06-01,1144064.8255334452,1169896.565858068,1277026.7923312443,1303809.3489495385,1137606.8904522895
2040-07-01,1130777.0338080113,1188430.1731149075,1267596.5563827152,1287388.1521996672,1116363.7489812872
2040-08-01,1138364.728433818,1209297.906415829,1265448.5647878777,1279486.22938089,1120631.4339383154
2040-09-01,1143774.9872827982,1208742.903388321,1276088.4377839798,1292924.8213828946,1127533.0082564175
2040-10-01,1163078.2164008257,1207524.1043791282,1266502.0373609655,1281246.520606425,1151966.74440625
2040-11-01,1151399.3043988,1212181.2350418926,1269949.5515334345,1284391.63065632,1136203.8217380268
2040-12-01,1149306.3969123042,1214851.4626738986,1292735.6275557396,1312206.6687762,1132920.1304719057
2041-01-01,1170324.4305847317,1223053.1240121003,1287178.2063607923,1303209.4769479653,1157142.2572278895
2041-02-01,1160784.9065659272,1214443.6530378412,1283687.4288662276,1300998.3728233243,1147370.2199479486
2041-03-01,1165132.443746008,1211565.9205359197,1292403.6867225058,1312613.1282691523,1153524.0745485302
