,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2027-05-01,723280.097723995,772299.4570865184,3062799.1924040704,3635424.126233458,711025.2578833641
2027-06-01,733807.7434793263,763119.6375612587,3139290.846871496,3733333.6491990555,726479.7699588431
2027-07-01,744235.773844647,760365.744177161,3200158.850333983,3810107.1268731887,740203.2812615185
2027-08-01,755310.83632447,761651.4855960003,3324001.4392736796,3964588.9276930992,753725.6740065875
2027-09-01,764799.7219726478,767693.038745815,3391947.6536718598,4048011.3074033707,764076.392779356
2027-10-01,784369.2397948931,788304.3380570774,3484004.7543529025,4157929.8584268587,783385.465229347
2027-11-01,807951.6010219273,828641.549520313,3449394.265536719,4104582.44454082,802779.1138973308
2027-12-01,833366.5332794813,840295.563273018,3458087.259435725,4112535.1834764015,831634.2757810972
2028-01-01,825318.4301292754,862818.5939910695,3379904.430330202,4009175.8894149847,815943.3891638269
2028-02-01,834652.0330998583,861871.1775531393,3466080.9835725133,4117133.4350773566,827847.246986538
2028-03-01,843695.9744533519,857301.5610521523,3519725.389285313,4185331.346343603,840294.5778036518
2028-04-01,833243.5251181056,838330.7082123617,3551849.9840451935,4230229.8030034015,831971.7293445416
2028-05-01,830022.6634889464,853555.8214886908,3495087.5991844228,4155470.543608356,824139.3739890102
2028-06-01,780404.1167271319,844415.7344890295,3418082.40972523,4061499.07853428,764401.2122866575
2028-07-01,733673.3941087287,861729.1553189155,3353384.945814618,3976298.893438543,701659.453806182
2028-08-01,722106.3580550681,853498.4813303478,3388116.287618513,4021770.7391905542,689258.3272362482
2028-09-01,704812.6251723225,843456.5711728984,3390524.845452683,4027291.914022629,670151.6386721785
2028-10-01,661287.1689693223,823411.2225115885,3422006.38007087,4071655.1694606896,620756.1555837558
2028-11-01,624122.0530478967,820975.470451371,3434300.956417753,4087632.327909348,574908.6986970281
2028-12-01,586551.574405602,782143.5163698138,3438219.6387260044,4102238.6693150518,537653.588914549
2029-01-01,558031.4208245499,788951.2295771971,3387163.883930235,4036717.0475184945,500301.4686363881
2029-02-01,535134.9079790598,770638.0631635856,3367246.112494625,4016398.124827385,476259.11918292847
2029-03-01,516068.3670170556,780897.4587625783,3217280.0994283725,3826375.759594821,449861.094080675
2029-04-01,507537.8627376165,799740.7797332723,3251780.0740256757,3864789.8975987765,434487.1334887026
2029-05-01,492608.48246145557,802008.65328381,3392798.459194493,4040495.9106721636,415258.43975586694
2029-06-01,492504.390387894,812738.0642590544,3480208.0521222088,4147075.549087997,412445.97192010394
2029-07-01,487257.2258956214,814468.3367362921,3533895.975770596,4213752.885529172,405454.4481854537
2029-08-01,493362.8401072885,866633.3041225839,3599602.046313841,4282844.231861655,400045.2241034646
2029-09-01,495862.51682017226,898750.8724929034,3585795.029303792,4257556.068506514,395140.4279019895
2029-10-01,492969.41175522853,908030.3850846497,3559996.7403704305,4222988.329191876,389204.16842287325
2029-11-01,482340.92957508133,896560.3483257671,3586136.483410012,4258530.517181073,378786.0748874099
2029-12-01,484828.0375020258,876124.4598766603,3596354.1554491827,4276411.579342313,387003.93190836714
2030-01-01,483953.00237609143,856581.6312258446,3649313.258210936,4347496.164957209,390795.84516365314
2030-02-01,475568.7684123013,825491.8356429645,3800768.193474749,4544587.282932695,388088.00160463556
2030-03-01,469536.76886962214,828669.5950129697,3650042.3692918033,4355385.5628615115,379753.56233378523
2030-04-01,460946.210530416,810585.4331548705,3475852.493608675,4142169.2587221256,373536.4048743024
2030-05-01,450428.48216590023,797351.4583967292,3366665.4932770655,4008994.001997149,363697.738108193
2030-06-01,442386.36900987313,768337.6707628086,3349669.0321794627,3995001.872533626,360898.5435716393
2030-07-01,443280.78037416877,756671.8872082384,3123100.658777859,3714707.8516702643,364933.00366565137
2030-08-01,453732.10601621063,768346.6334926069,2892305.446059404,3423295.149201103,375078.4741471115
2030-09-01,462006.98391310114,744103.1857030332,2706135.352784835,3196643.394555285,391482.9334656181
2030-10-01,470640.9230203522,754131.1427607151,2539817.915622487,2986239.60883793,399768.3680852615
2030-11-01,492062.08340916893,803528.3710547284,2252201.4198391,2614369.682035193,414195.51149777905
2030-12-01,531784.317142566,879499.6273132819,2073078.4448372144,2371473.1492181974,444855.48959988705
2031-01-01,549240.8366049988,937760.8213617028,1962286.1738625607,2218417.511987775,452110.8404158228
2031-02-01,578945.4593891322,990868.6186783904,1784890.886913989,1983396.4539728886,475964.66956681764
2031-03-01,596801.3046328231,1071049.251305837,1699023.93319821,1856017.6036713033,478239.31796456967
2031-04-01,621624.2871291523,1167005.7320855472,1593132.1687998266,1699663.7779783965,485278.9258900536
2031-05-01,649894.2422938256,1256499.3528872866,1506467.1524616424,1568959.1023552313,498242.9646454603
2031-06-01,679478.1640230995,1312896.6791718842,1440269.1811540502,1472112.3066495918,521123.5352359032
2031-07-01,687434.9626928911,1284744.2634563453,1341856.52686294,1356134.5927145886,538107.6375020276
2031-08-01,692807.5052799003,1156049.796796566,1274131.763337327,1303652.254972517,576996.9324007338
2031-09-01,696016.2998369952,1057708.3172039608,1204566.074315272,1241280.5135930998,605593.2954952538
2031-10-01,709901.1211807024,950042.1950270227,1153787.1060863615,1204723.333851196,649865.8527191223
2031-11-01,699796.1804564811,872394.8344106575,1096565.2754129919,1152607.8856635755,656646.516967937
2031-12-01,685995.8426941836,780035.8442378426,1094434.936310683,1173034.7093288929,662485.8423082688
2032-01-01,684951.1377363425,708775.717902623,1067870.1731724532,1157643.7869899108,678994.9926947724
2032-02-01,658818.2135605803,661560.8072946153,1061494.6149531084,1161478.0668677315,658132.5651270715
2032-03-01,613691.9499486911,664431.3452825721,1118328.5944305013,1231802.9067174837,601007.1011152208
2032-04-01,577479.41466651,669476.9044411334,1141359.406041377,1259330.0314414378,554480.0422228541
2032-05-01,536570.0756544846,670416.6038816259,1147449.9074411732,1266708.23333106,503108.44359769917
2032-06-01,511364.84524330974,666121.5516647222,1178935.364554941,1307138.8177774956,472675.66863795667
2032-07-01,490639.25166997325,684392.9531785025,1150344.942279865,1266832.9395552056,442200.82629284094
2032-08-01,489265.31362642115,720978.0197282229,1133352.6233755532,1236446.2742873856,431337.1371009707
2032-09-01,478800.33027695515,744818.0029443199,1117939.4776957666,1211219.8463836282,412295.912110114
2032-10-01,464704.94305038627,733790.3013522752,1142177.6113455337,1244274.4388438484,397433.60347491404
2032-11-01,465207.80428893527,756853.4243581423,1181964.074232555,1288241.736701158,392296.3992716335
2032-12-01,479327.1030775005,792278.9518586206,1232675.7021991236,1342774.8897842492,401089.1408822204
2033-01-01,488758.7942342711,796207.2548146339,1328636.8447169107,1461744.24219248,411896.6790891804
2033-02-01,508874.9637951379,821176.9789649927,1420669.280508064,1570542.3558938317,430799.4600026742
2033-03-01,540041.4346657444,850811.5631158403,1552084.512180567,1727402.7494467485,462348.9025532204
2033-04-01,575407.2755869435,914201.3557817485,1721908.2183021985,1923834.933932311,490708.75553824217
2033-05-01,616491.1347330636,955766.5727476747,1900778.5155425637,2137031.501241286,531672.2752294109
2033-06-01,676782.5054049882,1040300.9187511883,2202345.084450428,2492856.125875238,585902.9020684381
2033-07-01,722244.7282569759,1066446.2819744293,2475117.1927881236,2827284.920491547,636194.3398276125
2033-08-01,752214.2714154478,1080362.1833849486,2701942.262511393,3107337.282293004,670177.2934230726
2033-09-01,768234.3437158836,1126173.4006137545,2915686.20750195,3363064.409223999,678749.5794914159
2033-10-01,784053.305706282,1170734.29473505,3103184.647574668,3586297.235784572,687383.05844909
2033-11-01,822664.9378525398,1282400.3217722713,3489533.1133186305,4041316.3112052204,707731.0918726069
2033-12-01,850440.1436727335,1353876.25152828,3714100.912212289,4304157.077383291,724581.1167088468
2034-01-01,899214.1891198772,1502564.9155676973,4076795.026047135,4720352.553666994,748376.5075079221
2034-02-01,940517.8336683363,1628223.3947852333,4320883.541877105,4994048.578650072,768591.443389112
2034-03-01,990211.5483591266,1784004.5709534716,4757757.215152539,5501195.376202306,791763.2927105402
2034-04-01,1025573.1959792244,1894428.9227737987,5076849.046909825,5872454.077943831,808359.2642805808
2034-05-01,1036876.1708296249,1976737.9395302369,5561152.138816195,6457255.688637684,801910.7286544719
2034-06-01,1086932.7087974227,2206305.5922162803,6272439.25035633,7288972.664891342,807089.4879427083
2034-07-01,1121561.991009882,2383012.0905395634,6897557.558821795,8026193.925892352,806199.4661274616
2034-08-01,1147571.0079201206,2543721.321995084,7535265.872670254,8783152.010339046,798533.4294013797
2034-09-01,1167524.7957708847,2582788.5562869622,7905253.346677885,9235869.544275615,813708.8556418653
2034-10-01,1187652.4660171284,2619072.042581086,8995113.232245807,10589123.529661987,829797.5718761391
2034-11-01,1192056.9991518513,2752439.207633632,9958975.580495836,11760609.673711387,801961.4470314062
