,iter_0,iter_1,iter_2
2034-11-01,1284161.4391091738,1191373.2696805988,1285481.1692370872
2034-12-01,1270874.7565072086,1207325.1837625687,1280223.3102541154
2035-01-01,1254558.1011618709,1215156.6154768078,1287333.6540054984
2035-02-01,1255190.3421637625,1211116.3246875827,1295595.4060451456
2035-03-01,1277280.133381902,1223589.4700147868,1294073.3933727008
2035-04-01,1263740.2938041335,1241265.9400148576,1291971.7962525159
2035-05-01,1283894.929448691,1228299.4605967696,1310798.6846447878
2035-06-01,1271367.2505429476,1244270.4587668094,1309411.6749462541
2035-07-01,1308326.6747989699,1255776.997260682,1353365.301401379
2035-08-01,1304659.863594157,1267711.0403550256,1334679.6763239591
2035-09-01,1325816.1622466932,1262391.738980955,1339026.0132771009
2035-10-01,1333620.5037287953,1260783.8237445636,1345260.0694924674
2035-11-01,1331447.7104066275,1276152.895127146,1334196.7678850517
2035-12-01,1330494.230545592,1261375.1997304652,1340967.9819417913
2036-01-01,1315656.6483061034,1268874.2845469802,1356922.6113017348
2036-02-01,1338342.1472673803,1261219.200827692,1358561.461812026
2036-03-01,1365600.0215381484,1277955.8028563447,1377503.2817453123
2036-04-01,1386393.524712476,1273341.2790630977,1407661.395820559
2036-05-01,1369394.8186340034,1282124.818842713,1414717.2280224578
2036-06-01,1376811.592568555,1271415.006821112,1424478.101628973
2036-07-01,1362477.3890644205,1253977.9434936321,1398188.5220030232
2036-08-01,1341892.4443985168,1256273.8898001467,1413323.3259354432
2036-09-01,1368251.8239333548,1252638.7020271285,1393099.1813564633
2036-10-01,1349933.2277456108,1264605.1642256856,1420479.8843219096
2036-11-01,1338196.013519784,1243536.2568052101,1456740.2853457276
2036-12-01,1336960.908902514,1249945.397950834,1452700.4662511523
2037-01-01,1337170.0375327722,1254701.112742125,1439476.187543797
2037-02-01,1341569.8154276558,1264914.7225564169,1425402.8819825477
2037-03-01,1333186.980198876,1261982.0391803195,1427559.9105662857
2037-04-01,1363372.5090964045,1283497.699800675,1402713.6312387062
2037-05-01,1375349.3675236357,1294847.2712698812,1418854.7107581175
2037-06-01,1370859.4275348128,1291017.9701659358,1424809.9029972285
2037-07-01,1365956.41220992,1277783.4788847964,1419853.7689902924
2037-08-01,1377457.049686441,1270621.5903605015,1392656.4497284666
2037-09-01,1375333.7973550467,1271744.1174362046,1390896.8479928265
2037-10-01,1373075.2282087167,1271165.4091736153,1355804.9031205499
2037-11-01,1386733.7076531372,1256752.832546337,1346589.1854451213
2037-12-01,1393900.8465328303,1254877.205054375,1355497.8475617836
2038-01-01,1419546.7942347054,1248701.9360807505,1340522.825350058
2038-02-01,1417700.8801639162,1250154.8853508967,1343717.39114026
2038-03-01,1418027.8451802703,1239645.6372202195,1346826.6368361008
2038-04-01,1409407.2606095173,1231782.7578982213,1356839.723608937
2038-05-01,1440922.6429961876,1269901.2515781517,1360552.228159173
2038-06-01,1438245.0073570628,1257896.2033155696,1361955.8667729732
2038-07-01,1434755.942138164,1241561.4651771104,1409468.2512652336
2038-08-01,1454215.9820963,1260574.3737345745,1431885.4801203748
2038-09-01,1470541.5189703577,1273210.7433774404,1434334.197433721
2038-10-01,1470731.0751737575,1284002.461820104,1412930.964009776
2038-11-01,1498892.7721908402,1273995.720340469,1418026.331547927
2038-12-01,1503708.70691852,1298023.4862802103,1423641.070354646
2039-01-01,1499574.73415819,1306108.1215719692,1425705.004826245
2039-02-01,1505925.5816391846,1285278.4785030975,1431274.8150523996
2039-03-01,1489668.1612775996,1313471.0085567106,1459574.4598791806
2039-04-01,1477417.0544779496,1334647.9390305483,1475675.000383001
2039-05-01,1465952.8841706922,1302059.925446129,1459996.2536198052
2039-06-01,1458892.998341209,1321755.3724776686,1491957.8001372246
2039-07-01,1499112.391146863,1341056.5514514616,1549773.1585687802
2039-08-01,1506875.08254349,1327676.038546425,1528009.3268524748
2039-09-01,1507224.6754714693,1343021.870855829,1509755.0647573748
2039-10-01,1514402.731387206,1341227.1723158234,1500340.0717911476
2039-11-01,1524028.7344466166,1352589.6077097114,1479793.90351728
2039-12-01,1540100.3602865015,1351408.256983016,1499718.01200054
2040-01-01,1536826.056582597,1344717.3798984506,1496818.2780016419
2040-02-01,1544414.0992689165,1348029.9503263456,1490265.2591360204
2040-03-01,1534401.2009019146,1334208.7301123443,1474895.4526802625
2040-04-01,1568284.6180574028,1332806.885969146,1477203.3041998453
2040-05-01,1586244.2788810497,1336457.1171137642,1465626.0094668348
2040-06-01,1614091.5946606405,1330040.613555012,1441391.3139164043
2040-07-01,1596853.3055770933,1308834.4060951986,1460839.178102632
