,iter_0,iter_1,iter_2
2028-06-01,1055744.677235542,1049844.5791528064,1181201.5942715826
2028-07-01,1032184.0001257571,1070329.5787521256,1164931.852370705
2028-08-01,1032540.5167641082,1047288.9193709189,1168418.389442844
2028-09-01,1030880.2498283918,1042811.0580408486,1176374.7962947614
2028-10-01,1020260.8259723991,1021238.4796051537,1182968.6328114734
2028-11-01,1032253.6414797535,1019726.1924271804,1169726.0246278716
2028-12-01,1024791.7343815069,1001645.9388164032,1180870.7443389357
2029-01-01,1016947.4231859624,1019406.6400778946,1168637.8763376125
2029-02-01,1032044.3729374461,1006015.6820757558,1179179.2105891986
2029-03-01,1026864.4572194434,999114.363771298,1169287.0873726874
2029-04-01,1031089.6798750767,1007960.5535079483,1169621.4886313425
2029-05-01,1036166.3133901788,988930.5483557459,1166455.903469199
2029-06-01,1055678.8674847633,982201.5797897324,1161003.7351340344
2029-07-01,1046169.8877139909,975963.7991127822,1155912.2544319879
2029-08-01,1036706.6428369202,978985.0222000339,1163187.7313406214
2029-09-01,1032878.2026696752,989090.2774014322,1159215.65357935
2029-10-01,1058349.255352753,984524.0365066244,1143047.6438311022
2029-11-01,1055223.280962574,996998.9442558836,1137751.5171844943
2029-12-01,1053692.2775277905,997688.6800674779,1120085.0755270186
2030-01-01,1067168.0892623756,996780.8877819511,1110989.3314825871
2030-02-01,1064544.0215923663,990645.5806497097,1115032.6569997726
2030-03-01,1051617.3366437103,996438.1517418401,1109252.3705414995
2030-04-01,1058354.5011957148,993395.9067804987,1106476.246672967
2030-05-01,1055282.996091686,999106.8920766787,1092192.557714834
2030-06-01,1043613.8889265382,1016772.1670650372,1093455.6998830908
2030-07-01,1044559.394426923,1019593.2217945582,1104220.7819507413
2030-08-01,1045710.132583137,1009416.3779235432,1096103.0135072665
2030-09-01,1040858.0066050504,1004805.688227513,1093966.4151330306
2030-10-01,1043380.6533636366,1018423.6968902491,1100091.9871959835
2030-11-01,1044299.236412399,1005526.2097410302,1096401.925416379
2030-12-01,1074022.3588103887,1015865.9150428618,1090991.2308412902
2031-01-01,1059796.6461623826,1002833.3617621828,1106964.45603716
2031-02-01,1080895.4064861494,998958.6717000918,1101135.431185364
2031-03-01,1081510.0786851642,998510.9777398389,1103353.231697299
2031-04-01,1070349.0034477042,997726.557936553,1103122.49673222
2031-05-01,1081807.4159671562,1021473.3833882745,1103511.1358432542
2031-06-01,1076752.704826782,1007013.8472400317,1125153.1160967855
2031-07-01,1065598.9287753133,999056.9380076414,1114705.0651534672
2031-08-01,1089017.6358231902,987098.4704374865,1118745.08901149
2031-09-01,1097990.667278861,1006253.956877473,1141095.5678141757
2031-10-01,1113252.1996277946,1017877.2869912242,1133338.4405135165
2031-11-01,1097986.4951461274,1015976.3113236664,1142244.5947031018
2031-12-01,1103099.4204367844,1020581.0235977668,1137332.0972990713
2032-01-01,1103983.0808373115,1020688.4889831861,1130295.9527805967
2032-02-01,1093945.874159116,1015020.9364171994,1144329.5274511597
2032-03-01,1118875.4070008926,1015884.1283039668,1141952.6832381976
2032-04-01,1132860.3986828795,1020092.4416052541,1148086.0452236936
2032-05-01,1138439.5485424106,1010927.4433196366,1147475.3458972438
2032-06-01,1138700.2478089395,1020930.4192185659,1145884.5889725578
2032-07-01,1140196.1233788389,1021465.9240909496,1123207.6782764855
