,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19
2026-02-01,1089459.7739270718,1081813.816226925,1149845.6270724293,1128423.2811490789,1057706.8502579315,1063116.867552404,1166018.766498888,1138220.91637419,988761.5737613989,1126105.4123121465,983993.530765697,1110034.9903414682,1144476.5516187616,1193243.1749668536,1141601.504514696,1105405.6823585266,1175369.9826365877,1056667.7879653603,1083971.2442705487,1105168.1715227375
2026-03-01,1086143.0897278376,1075399.686416513,1161194.5424192776,1146790.1024222786,1064249.76810316,1069369.3883362194,1173865.681201432,1131504.9535513974,999922.1402969172,1127268.067584639,974760.739772552,1098306.6727205017,1141066.030365862,1215141.2108296386,1156039.2767504307,1105021.59297881,1178651.5834328334,1053023.292565202,1080188.6333011438,1097498.5899824041
2026-04-01,1096062.5645592953,1082305.383816756,1183009.6507936255,1175430.6701620028,1073857.3218131748,1092157.228536419,1189333.386158927,1138283.5318641532,991479.5400538138,1134823.8525384201,969558.867808997,1093207.2254183942,1146601.67330904,1237929.7877285045,1181425.9771783443,1106479.5992529958,1174126.139656325,1072745.0104923644,1086546.3585742489,1106858.3045096248
2026-05-01,1104590.1276863248,1075916.2335636348,1205614.9060565657,1192844.200660452,1090873.0059370035,1115142.1295736798,1185519.8798421859,1138350.1443736812,997763.5296146984,1138249.2252058897,973367.5431129073,1099380.1611469386,1158731.52243699,1246842.633300169,1207737.0306084447,1119927.4819684906,1174751.7627563977,1076121.399840666,1095547.1946315328,1101234.486030057
2026-06-01,1124517.7712806554,1052627.6444975534,1205303.6376903462,1203773.7110345317,1094078.157551058,1123638.791470299,1166740.0927008365,1146798.2823871558,1006326.5273154557,1137932.5616096642,977786.9427667125,1103436.252974755,1159059.2525414182,1241969.5586668162,1209263.9863326717,1131912.9457200791,1170613.4878495745,1076388.9722259215,1112840.167586055,1084471.4485201132
2026-07-01,1141493.7198363135,1027237.5323140422,1199399.463606887,1188261.2322243652,1096861.8258873846,1125094.9940783426,1146590.1037665457,1145097.6394992967,999601.0883310288,1130728.2566957425,985541.433309425,1094350.000792321,1149381.0951665961,1224664.6574781118,1201584.7139440523,1134687.189251535,1171235.5401732621,1073664.8142292746,1121128.32426075,1067830.1394757368
2026-08-01,1153709.8037051535,1013732.1055259673,1197028.074972381,1181957.2018178296,1091953.1869217812,1127066.6351904513,1127928.9214437082,1151122.8269872295,991174.7930733437,1131903.3439887268,981698.3337123428,1075944.1389316944,1147276.8556433974,1222256.9866512616,1200464.0549429108,1118745.4097247121,1163486.9983104188,1072737.0215154085,1123348.7659801275,1063122.9176973351
2026-09-01,1160221.0654008754,1022986.1155557047,1185579.2772519481,1195724.84648339,1092972.0794959087,1130095.5433763769,1134014.7289631828,1160070.406871326,997956.9289845404,1129687.9371669074,984693.3170884378,1061383.4797026373,1159597.0878948686,1243063.3833627042,1203566.4222518194,1122007.318186895,1162486.5200230333,1068044.2432375462,1127990.8478141404,1061917.9633410731
2026-10-01,1168125.5051398617,1029023.584152326,1186064.0355798944,1201423.4004791095,1104653.4195178617,1143712.2183416747,1148591.299022675,1165577.086167171,998371.2622202474,1112354.3310185347,977184.4753876679,1060150.2454273205,1166151.9817614919,1276945.348912556,1198926.0999413617,1126553.3207124106,1154563.0547472013,1050510.420407589,1132228.0745811227,1058675.0860035697
2026-11-01,1166850.994458654,1032183.9142479971,1187102.973611891,1196139.6449622163,1103080.1524353756,1144200.6806290976,1159439.517907938,1161729.0232822155,1004695.6428807642,1084225.0828860076,970944.202442557,1055674.4429356758,1165350.7026372717,1301727.270354419,1181346.7128743613,1136984.0338015151,1162315.3694359665,1050403.5847861683,1126696.2869675606,1058821.1488821604
2026-12-01,1163851.4873736228,1025205.1347190602,1191472.8910049307,1200632.0125356182,1105494.3712055043,1156858.4211636097,1154681.1658089384,1165692.819006301,1001481.142827941,1072453.7292414198,966672.5877249142,1046948.6459209864,1166904.7873402897,1303594.682193678,1175749.2989176938,1138401.0729218908,1174241.3772828022,1052414.1064149386,1131147.6450600016,1069472.1988106596
2027-01-01,1186642.1148635368,1033086.5798613697,1191746.3455427662,1224072.6210655924,1118153.309095676,1174984.9795144063,1142795.2204941034,1181630.8831946487,1005745.0674719972,1061238.836269638,975692.7693987478,1038824.1040230221,1177683.314285012,1300382.9926378801,1169176.778098543,1140978.653680305,1197419.3195547771,1065990.9438448255,1128983.5059035707,1088749.3285957281
2027-02-01,1193581.2535792815,1032920.6618749755,1213075.1111277067,1254412.3284329071,1135495.9089246916,1191478.778225448,1134362.5926239847,1180199.8371847775,1013126.5388123485,1067766.9731718749,995160.124365793,1045445.3437813448,1186065.7116229045,1295406.8340721542,1179827.6938283204,1142343.694689823,1219598.4234264,1078779.5069961175,1146395.3409784168,1105792.6993776218
2027-03-01,1193908.7838703396,1025717.426787421,1223443.508701161,1251027.7664722083,1131645.5267611106,1208050.793700717,1127235.8948094572,1168440.1466103422,1022552.695370553,1079894.2570031693,990308.203587962,1039876.2443855718,1186402.5131084076,1288118.1114644543,1196868.9690487213,1134658.4498878906,1221132.0509437355,1076218.2070633513,1156393.0495726008,1132827.0289293595
2027-04-01,1182359.2020438141,1043410.369483208,1246114.8776771661,1252795.1943798752,1132172.068682758,1223102.0636227962,1132420.2236903505,1165325.6009102096,1031482.3345959993,1076470.5102363748,995812.2682900832,1046367.474972822,1188647.0291121209,1280339.287543421,1211072.357834421,1122657.9142864072,1222546.9494147776,1062123.2765878155,1189403.5711829101,1144745.4290396962
2027-05-01,1183503.9697520398,1057108.9369940686,1263729.972729391,1257003.1900340125,1137873.3545652183,1236731.9113364832,1139117.5536258873,1157090.6075932246,1031624.9353157658,1081059.942728994,987537.0934301706,1052988.6260240835,1198324.2565358744,1294333.6090371048,1222301.2719366113,1112030.9507979995,1224945.8603266238,1055420.6303064625,1202139.2059478874,1144305.6817225495
2027-06-01,1188102.427251607,1070685.2258538546,1272308.3177295504,1265278.032178165,1134919.6552163358,1249397.4011525114,1140785.3637011712,1157149.114560359,1018643.3924060342,1073530.8534949024,988152.7131307966,1069412.2620169942,1206443.2105891553,1284386.1409401463,1230665.715539415,1096561.7488670854,1249284.2908952816,1054791.1423856094,1211324.535209501,1136498.3560255668
2027-07-01,1198155.5211896496,1073597.497793079,1261871.6239581816,1262078.9738668392,1114773.7602776443,1256841.5268739932,1140467.6915131677,1164324.5420066305,984457.2862505938,1071447.3484079442,996755.6331145428,1079704.4387289674,1207798.252372206,1277069.9527923486,1231536.9228945787,1084033.6310708371,1279046.0335460333,1052119.667450498,1196616.041011573,1128016.136259718
2027-08-01,1208202.7066258078,1074754.3938282356,1246534.3536446204,1250670.2710843717,1090788.7919970534,1275695.328461425,1136681.9056324651,1179777.0367452344,970078.2905667336,1077323.1824538228,998653.7795992232,1088194.635660623,1208100.9362700537,1270837.4675618587,1226030.8332284025,1081214.197907831,1306260.5588882994,1043139.8420278304,1185032.8162959637,1115630.6399170426
2027-09-01,1219280.7190641465,1078606.841360955,1254734.3024340768,1249104.414579852,1086015.2828050323,1288511.7283653019,1133447.2754556644,1185939.603821658,970028.6408639263,1100322.0900334385,1009930.952977242,1081838.2199082342,1209253.5527135134,1270222.4135627837,1227258.7584602502,1099229.0151568924,1319981.2903783906,1049479.4802405646,1170822.4999526127,1114840.2935143348
2027-10-01,1221807.7050911959,1063921.9121478873,1258334.2458438098,1255070.7009758684,1083139.7759385346,1309457.271093783,1112164.4292711029,1183948.5582544985,979564.2213176806,1109906.9677675099,1012715.6047124804,1074199.3031554173,1197433.1833317557,1258346.7175127075,1221162.5588974766,1116703.4097290817,1317318.9109933532,1058226.5627411508,1160382.1794470758,1117106.3148142577
2027-11-01,1217239.7556928464,1050542.9852225608,1252667.0862905758,1252124.5421326049,1072409.3675696428,1319000.198933079,1105113.6895827162,1179335.96880465,974584.2784271168,1104748.343564644,1005317.7760267035,1055699.477612607,1202416.8738118883,1252035.1003909085,1223356.1939080062,1128300.6927817946,1325016.6794034773,1070882.0547926724,1151619.760665262,1127510.7810021117
2027-12-01,1200831.0165623655,1046491.447056184,1250009.9778377688,1245341.5487765998,1065444.899837662,1323459.235072313,1101485.275171367,1169265.879798903,966931.275476192,1091441.3760085714,996354.491688634,1056781.894308883,1192816.3406073006,1248584.498237718,1235145.1699020332,1131362.1258276657,1322601.4051870096,1061121.5769826302,1147318.69634749,1123581.0278818205
2028-01-01,1205827.9549479363,1043456.8887789128,1257019.430290583,1271093.0238076444,1053838.5636680399,1325949.4164656608,1105383.8765172139,1163567.728936141,975461.0238545998,1106825.3208293903,994350.6031391539,1068117.979428248,1205750.1688303123,1248188.8211825085,1264706.2260236107,1129395.3974271126,1325901.4219452173,1074364.7815937898,1141269.749222467,1147589.2110141397
2028-02-01,1221308.4919474307,1043298.4022150341,1284364.4052655634,1302796.1464414517,1063555.9883108484,1341254.0353267884,1120654.427910197,1153083.087018927,987745.7494270601,1129690.4621106733,997093.5258803043,1100500.9709072215,1219483.1889729244,1263976.1176507513,1284637.6346882468,1141501.6829627561,1348565.3843831287,1081202.8704053666,1145148.4313672155,1166236.0760026502
2028-03-01,1248190.633435392,1049930.2378374343,1279077.2836516835,1327809.9096016889,1077235.3275855237,1351574.3118888747,1145802.2073633121,1147328.743761799,1005944.3373473119,1138329.8519697264,998483.1935794969,1124453.5128179498,1242953.5439853868,1283572.6953278289,1290830.3608381473,1149611.13868327,1382173.5482755972,1087495.8069140061,1139373.5895150206,1177736.8853959928
2028-04-01,1272420.2077812855,1051844.340313367,1287610.6233195285,1338207.395221113,1091018.0042811495,1372572.6505087349,1162318.1370207584,1127653.0030731491,1012730.6913680735,1146429.3404677657,1003901.4557088335,1142421.7995762015,1252184.2640710666,1303708.2463981216,1284213.1901619139,1170567.8728429168,1412002.2879411122,1085475.7414103057,1132142.5650553966,1199867.6959738473
2028-05-01,1292660.4088378379,1058949.939804875,1323421.2642607384,1358630.5092082128,1105814.5876806164,1385891.7174646445,1181700.2140151977,1117013.9641181799,1032783.9223683843,1147920.7781170807,1012253.6799826233,1159416.9124313009,1259185.8636623654,1316625.311406672,1294077.5607745207,1173351.460981288,1440680.1362264392,1092798.2294668327,1118420.3553169058,1205475.74642962
2028-06-01,1293683.8874838047,1048442.83850503,1351671.6997228465,1361384.0839280996,1094252.277296007,1411292.6960456923,1193613.201919226,1096266.7065675114,1022180.1112478185,1136590.268355679,999267.3378691007,1163000.9679437433,1254680.6881778375,1316182.3056605314,1299177.3057458191,1185711.3922175588,1459735.3569033777,1090416.2343032886,1106765.5213308323,1198930.7035722265
2028-07-01,1279439.5788131694,1035339.3598344222,1376138.3841938113,1355176.7043697946,1083654.526698869,1422111.3938840027,1203554.7408021702,1089882.396602306,1031837.1274093856,1144304.1244231206,991191.4340603158,1156563.459337732,1228446.429370431,1306254.227906371,1309322.3751134812,1194970.5610269175,1483976.1651184172,1084420.754827404,1093360.4129639885,1204299.9895270842
2028-08-01,1280252.8849844234,1024692.7339639746,1399998.7989780258,1362534.6049885945,1079932.8342958924,1439243.2504995016,1202158.096671179,1092237.0577738278,1039548.421782382,1147164.033718695,986253.0199258224,1159379.3276141912,1204972.3193701056,1284850.3897059516,1303789.697476619,1215391.888204973,1488600.3637664537,1060645.0776285096,1086615.567301413,1223870.514080975
2028-09-01,1289666.759252679,1025620.9074827305,1415539.6784861335,1400806.9446063335,1092125.2290622857,1448527.6849460313,1219945.1357694743,1098512.5978973785,1053654.2299233538,1159974.6299513297,997772.6632132948,1153224.6932115944,1196567.2535534129,1286533.6174190536,1306738.38959215,1239850.7060833103,1522230.236759365,1040792.060453137,1073752.5593685517,1276486.514233868
2028-10-01,1281262.4165681365,1033449.9143391857,1418863.3630917342,1444748.8281804735,1098407.4328469126,1440336.528576687,1233394.1673325682,1104852.004362124,1045615.4439746363,1166765.7436145847,1002636.2358039416,1152395.222691836,1191263.7426443556,1295284.1242951069,1318510.8890720292,1250996.7343829144,1551678.119447074,1031703.1847982787,1058563.1035406035,1318512.328284659
2028-11-01,1264277.7604782702,1034789.4609545977,1399159.914998296,1483351.0740788134,1090250.06940846,1429228.8976643411,1248122.3363306683,1088896.7908964143,1025334.2278230484,1173936.7861421988,1007910.0539335497,1159257.6102173445,1201260.6606728067,1302893.3851603628,1329561.010493656,1241802.1167208378,1578277.507387417,1039213.7840331062,1038893.5990924431,1340595.6195051526
2028-12-01,1244016.3925856636,1030928.3705159659,1386003.8638139004,1499917.302398133,1077512.862408918,1441213.7075620117,1258871.9129508492,1093199.156910416,1020233.1848328352,1181606.2285628153,1019767.6757334145,1188005.480425067,1201719.2265301568,1311992.224689248,1345330.1536325186,1226853.3368216353,1609334.9881284276,1045512.070370516,1030653.1427429895,1345152.4941268926
2029-01-01,1248918.4811120988,1033145.5472673696,1379768.3856535417,1517116.7719402285,1082294.8503604424,1461755.3061206667,1245808.732850499,1100794.7792715237,1022699.9171354286,1183349.1584607838,1026503.1080552214,1211458.730949931,1203493.1059831763,1326619.6321635179,1376526.6491210011,1220571.0457776072,1650091.1020026319,1049682.2300984024,1026841.4719400988,1352986.0234270692
2029-02-01,1267083.7253123121,1026192.8737331571,1362462.8054518322,1537672.4433594455,1097704.9757141548,1495643.7551144622,1250715.3788738004,1117229.6980210682,1049990.4529351252,1194651.579050024,1037582.4503775502,1215096.5528442906,1202660.8777790077,1343558.7632595175,1407774.6041938204,1221892.4518315764,1708585.0971315764,1044768.9744184442,1022821.9340465164,1341452.2966976115
2029-03-01,1285372.6130417648,1017756.3284228158,1351429.5213704268,1553185.4982287693,1107744.611056478,1529488.6978982163,1252598.929667863,1106252.62700463,1072695.4776603822,1209671.0454121162,1054618.2753956844,1217415.0649097257,1207882.551612166,1342433.488747684,1416478.374424572,1218301.200025957,1731280.9299967312,1041264.5145007869,1009004.3438207174,1338259.689374423
2029-04-01,1290134.183182938,1022777.4099806016,1358540.5931812092,1568186.7797974735,1103138.450272077,1565707.1208409667,1248757.6153526022,1117373.7355566486,1079377.2764200543,1203400.8098334728,1071803.7460938352,1218625.8165699854,1219934.3914837507,1330427.536559357,1433085.3284328561,1218268.1731061037,1740501.1081199313,1043052.0899528239,1001718.1232506234,1348707.1810298143
2029-05-01,1301633.5746780708,1028297.1707691394,1367372.5242033456,1585470.6075510348,1108827.1378546995,1577363.0708139318,1245181.7099874076,1124735.1116434403,1081368.0267659428,1202034.3786352049,1101600.1988657792,1232722.7568984434,1235221.1934125752,1336395.255836344,1454819.488747541,1234874.507122123,1743275.704129314,1033767.8468845896,1000802.3296891649,1348554.2110631464
2029-06-01,1286230.553621289,1031414.9498628264,1345836.022666325,1600667.4345300999,1097381.3721733817,1576251.8808881918,1248276.2030989162,1113968.2535790913,1073373.3891427102,1188904.922002079,1115073.516748208,1243467.1988112493,1251153.528488465,1340421.5342084635,1483239.252739534,1248990.8712680866,1736219.1693749481,1048086.9677228768,1003586.4321980473,1349996.4936769158
2029-07-01,1277910.6278516895,1026651.5657481848,1325008.8180707034,1604778.2731890155,1080339.4763559105,1546406.44423687,1234773.4717550313,1113800.515098106,1057096.5325211533,1173561.1658265584,1115714.8292809876,1258026.2100500478,1262142.3117928484,1326255.459909728,1506322.3562801862,1253791.6021098793,1727388.3714874948,1053997.6041291675,1008019.3888352988,1337291.5437983884
2029-08-01,1268713.5225746876,1014293.8368368519,1314393.543112406,1612592.6349683502,1056417.9658755863,1509873.9423025078,1237994.390946298,1117772.9400337082,1043843.4313494439,1153498.9150950222,1109478.4947548986,1267841.3039390154,1273819.9819794768,1310092.4201322005,1541338.1171262455,1249532.7049070275,1724131.4708497657,1070027.8959786398,994053.7745117516,1336739.6331047541
2029-09-01,1251551.500735319,1002885.755850249,1315067.6269010154,1649778.8622601877,1047229.9528665572,1509440.241564599,1226290.6730414145,1124415.9288455853,1042259.919848951,1156103.5260843576,1117354.2857592495,1288568.0283181604,1285597.4119998496,1297457.0011657216,1565866.4100439106,1259196.1382319918,1737671.4586042624,1075665.6429281353,977500.6045549075,1363878.2205839169
2029-10-01,1240689.5410756487,988805.0593618717,1317073.1571339762,1703698.3125926396,1054073.895133484,1510873.9164638384,1212891.2681230176,1135259.9671940792,1041687.7957643289,1158706.2163127821,1133875.3670455145,1317797.7702438969,1270835.301256613,1287300.107743805,1561043.4874842165,1271390.7025036411,1721639.6482247307,1071405.4036933938,970044.8501746856,1384315.1119735546
2029-11-01,1219057.7819400104,985803.8964147222,1322476.5542952644,1752860.5235615794,1055326.5869811093,1519663.4023741742,1180381.0801060065,1140812.5551299702,1030099.6820535559,1169839.8991872729,1131554.4941366753,1321276.5947221934,1260955.5662314647,1260496.5037072918,1553705.4195353058,1270998.012071205,1690475.6514890087,1066112.2609480387,953522.7083071575,1387221.5794791533
2029-12-01,1210160.0773021237,984390.9174448352,1321181.7995511112,1788209.1057379267,1045932.1197374666,1526792.567019414,1155279.3457712785,1135341.5074685328,1032468.1737965818,1182661.5115885825,1118137.6288660753,1329145.9327582202,1280698.5710727978,1247498.0434908646,1528370.8550611245,1263807.1094527117,1677586.5340185773,1074543.793059252,939552.7936243531,1384164.9133980894
2030-01-01,1211888.8441973592,1001183.1766437184,1318545.416757302,1812488.5836776474,1055697.3761485699,1526466.251764083,1151631.7485261739,1137198.3339333336,1034979.4426059681,1188034.603010514,1123947.852569584,1344903.2630075288,1308273.51414465,1256291.3201142605,1514477.5691867983,1250763.567949039,1667844.8245089597,1083298.446369399,931693.2985709589,1391228.8799149836
2030-02-01,1213555.1453791123,1012663.1103622242,1321773.874137929,1821796.6308365152,1065776.5667095934,1533563.6415673338,1184041.2630592538,1124753.083851858,1047740.4751092693,1193222.9273329529,1146369.371602469,1367866.6061868137,1368333.1651674104,1279230.399291675,1498370.4035610193,1257587.6076347064,1679863.4769146966,1095810.0679618781,942374.4049463461,1383705.5936743633
2030-03-01,1213858.3279422459,1019692.7968063684,1336350.223139563,1818433.5830996567,1080993.3916150725,1531094.0909255878,1203749.8097085264,1109752.0564448014,1057829.6242279732,1194037.3399804807,1176371.5456362192,1380971.7895565578,1408974.797987629,1283450.125241724,1497974.9231329272,1263765.1500143546,1687897.31151346,1115910.4135794793,940811.7688232403,1373611.2300318864
2030-04-01,1216961.8092876598,1021472.113219682,1350883.9028863378,1823777.0728557785,1081689.0237321316,1530637.6331122548,1211588.8323706673,1094151.1148030485,1059712.4118303212,1186582.3009350712,1206010.7721954926,1402726.1757258694,1440948.6334189672,1288124.888184232,1509096.2490095156,1271576.88024123,1702655.1105430825,1141107.8583791505,949154.187814196,1394414.7548904477
2030-05-01,1232279.3319199241,1038690.0482061983,1356787.5684017388,1823203.3019353445,1090708.1169540698,1530509.5631983033,1212784.4093547086,1096059.7573458874,1067235.98080587,1177761.6271184515,1245279.5973509692,1414414.0716072924,1464906.1541927874,1285455.9950903542,1538149.8032716664,1254862.5086682518,1718000.0563679691,1168184.8437688623,967163.5338610387,1420265.2203592297
2030-06-01,1247238.5340129877,1051065.6235225152,1359369.762547362,1811675.4232072304,1088423.5801874462,1522547.50435803,1202930.4670939986,1080821.2126695958,1059705.298168116,1159388.9848050703,1265371.7011622651,1414891.4605598252,1489660.1008133949,1272119.216583002,1575002.6312052729,1245290.238399031,1731499.4025069128,1190727.7979601296,971637.5165343091,1434301.3282368847
2030-07-01,1251680.8157346137,1055753.3108649107,1389357.1457653204,1796391.294483772,1075341.6760450583,1531439.705732662,1191506.0656944194,1070163.391791139,1052287.1773539498,1122923.2259559631,1260971.1091904973,1396814.8154390343,1515437.3196137757,1259342.9567885986,1594063.5281149761,1232584.636834755,1742017.756841231,1205451.622544364,973280.7261398841,1429573.4762194064
2030-08-01,1234750.071730965,1049021.2247247647,1425166.2372045731,1784549.5109058481,1055049.38518488,1528179.9865791895,1186527.954137586,1057183.8786502057,1060065.5693635312,1116107.419193613,1250866.4749742332,1394059.678342003,1534378.021900953,1244058.498373421,1622841.9867734462,1234176.1933832013,1740305.4239435317,1223228.690128848,967779.6126990198,1421867.510020633
2030-09-01,1233260.1272610116,1055104.8209085274,1437037.3219719864,1775624.1979488716,1065341.558388588,1562498.258851539,1170945.3604562627,1047750.3772384813,1073126.520666179,1112535.0978100228,1241971.3699273644,1380856.043205986,1537579.0501242464,1264368.5129050817,1617670.2595944416,1258729.8929582457,1737188.0414438571,1249271.7033718128,978470.2687404166,1433865.0863435653
2030-10-01,1226316.0745596464,1070371.5860270122,1434289.1178067527,1769691.150149917,1072779.3182033617,1586130.736281007,1166771.3383526516,1032248.1090500293,1094848.7296442501,1114671.264815614,1233427.6617327547,1353367.1340948986,1528440.442651078,1293451.4496622747,1622007.4501962834,1292992.514673186,1711267.281003617,1282818.9487879665,975493.6042504918,1458273.427354538
2030-11-01,1230251.0085317593,1088836.4362303913,1405950.2102696213,1762983.7952390723,1065591.712870425,1585392.8139978717,1151887.4159160813,1019325.2024075029,1092840.7768021547,1103043.7996382709,1228523.2659542689,1339173.8123153648,1518709.1356081907,1320175.582910909,1634278.2704893243,1319892.426576687,1693063.8851999424,1304373.0855322003,966409.058746227,1477179.6124817787
2030-12-01,1234621.4073495348,1100434.0154752545,1397382.0620639953,1759388.2714555606,1059880.9468988602,1578172.6970778666,1151216.1521217732,1016635.5777880844,1079324.2731823407,1084485.7093947565,1235373.6114338653,1333249.6610864096,1525265.5982878613,1326610.0331927931,1631824.3964788585,1315767.6748896302,1704987.4616010322,1317378.9742138432,952847.8840465883,1468584.9343741334
2031-01-01,1235321.7750175323,1120568.1799151716,1417138.601537926,1785197.717622541,1051312.3133600918,1565183.9425065569,1141575.1443999663,1024678.2259209179,1066215.4564127834,1079543.241699004,1232271.2890274066,1342026.2439499286,1535615.5530737308,1324171.2868399678,1636137.1590000205,1325991.503541597,1729493.3801754788,1333197.481619516,954946.4889227041,1478353.2434962103
2031-02-01,1237949.3706535543,1148474.0545583833,1453810.110612395,1821486.5453684104,1053392.3948476533,1594608.562139388,1135463.2376941226,1046156.3445111907,1080094.6489594907,1085932.7355839603,1230117.094347166,1343591.1053077716,1543880.0560988586,1344154.5919171988,1664751.7899372834,1335170.3779498353,1759989.0572239552,1354121.3674551407,957894.4751484304,1475423.4363179186
2031-03-01,1244966.0365031261,1163542.5973324592,1479863.905939163,1859076.998301468,1055134.906530083,1624510.9574006086,1148090.1959784643,1060481.5144203247,1085388.009059827,1085216.2278248447,1230454.2614255794,1339291.4442004724,1558765.7136025967,1355079.4911437912,1694339.169616497,1338708.7631022134,1786955.783540818,1364876.125914751,952939.0513869408,1470565.7201973319
2031-04-01,1255910.0278374848,1162970.97408235,1509010.715643046,1864099.2522683956,1067416.2406885165,1663496.0239169889,1164418.6861102413,1083299.704624268,1110990.3754460523,1080602.9781040032,1226881.1869780375,1347438.2955735251,1583485.4916395398,1370402.655286959,1722223.5032725239,1359413.9033269817,1797591.8526485467,1366511.4439955344,938300.8804295469,1472388.446113163
2031-05-01,1287668.509027896,1171036.519678492,1517995.5540905434,1872883.5682227015,1082705.7286599567,1679830.1328651772,1177542.441679856,1092523.4369742048,1124427.1981769048,1085812.9059668945,1224100.85961592,1355969.319158207,1613876.9503761183,1378014.8276143523,1735323.4164212975,1368261.160207568,1817300.061625189,1357128.064256489,931621.145477546,1473026.9514163178
2031-06-01,1297979.2505375056,1168774.987370856,1516433.7618927197,1897264.827163439,1080760.2771976036,1675698.4942331663,1175860.185879814,1102926.4868586666,1134720.836085642,1078028.0093425955,1223433.8331389783,1352589.8431155903,1640296.2804983868,1384529.3564466415,1758181.131147093,1358919.4337195668,1818888.6482467076,1344683.4815084643,927197.4056633783,1466520.2760981473
