,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2027-03-01,1025400.9536457342,1145525.7497302457,1226201.9344782657,1288118.1114644543,990308.203587962
2027-04-01,1042217.5659944871,1155035.514974953,1246782.909347437,1280339.287543421,995812.2682900832
2027-05-01,1050852.2569532518,1150698.144657887,1257675.8683035504,1294333.6090371048,987537.0934301706
2027-06-01,1051176.367387652,1148967.2391307652,1265981.0607333034,1284386.1409401463,988152.7131307966
2027-07-01,1046583.2640169025,1152396.116759899,1263578.0717593902,1279046.0335460333,984457.2862505938
2027-08-01,1038691.2357849698,1158229.4711888498,1271323.2536518152,1306260.5588882994,970078.2905667336
2027-09-01,1045524.6275142323,1152134.8877041386,1272051.3450430357,1319981.2903783906,970028.6408639263
2027-10-01,1053675.4669382838,1138744.2471306669,1263457.7728708151,1317318.9109933532,979564.2213176806
2027-11-01,1046020.4643029751,1139960.2267235282,1259300.3975548262,1325016.6794034773,974584.2784271168
2027-12-01,1041477.751519429,1139340.4110875777,1257269.120572693,1323459.235072313,966931.275476192
2028-01-01,1038546.2602149369,1144429.4801183033,1276573.8636214018,1325949.4164656608,975461.0238545998
2028-02-01,1038677.9145815611,1149115.7591930712,1306641.9353299856,1348565.3843831287,987745.7494270601
2028-03-01,1045531.6477884221,1148469.9412225345,1330186.3498304074,1382173.5482755972,998483.1935794969
2028-04-01,1047932.9754188377,1166443.0049318376,1341643.9207498753,1412002.2879411122,1003901.4557088335
2028-05-01,1056333.338061226,1177525.837498243,1361356.630033856,1440680.1362264392,1012253.6799826233
2028-06-01,1045816.5657793089,1189662.2970683924,1366374.9451398589,1459735.3569033777,999267.3378691007
2028-07-01,1034989.1365919185,1199262.6509145438,1380735.6851628306,1483976.1651184172,991191.4340603158
2028-08-01,1038062.8530005412,1203565.2080206424,1403923.2441301735,1488600.3637664537,986253.0199258224
2028-09-01,1039274.9451560964,1208256.1946614436,1418838.4791321233,1522230.236759365,997772.6632132948
2028-10-01,1033275.241385095,1212328.954988462,1440777.7585370657,1551678.119447074,1002636.2358039416
